Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
PZD,Invesco Cleantech™ ETF,Equity,"$173,058,860.00",-32.94%,"27,579",$33.49,-1.01%,No,No,-3.12%,-33.73%,-18.89%,-1.67%,13.13%,"$30,599,253.50",$0.00,"-$74,966.50","$59,832,280.00","$119,685,809.00","$120,375,636.00",Alternative Energy Equities,2006-10-24,0.68%,N/A,$0.25,2019-12-23,$0.06,0.74%,23.20,1.22,51,34.53%,35%,15%,1099,$30.19,$54.00,$32.72,$34.22,29.06,B,B,B,B,A+,C,A,6.49,79.17%,76.68%,65.71,0.00%,21.40%
ECON,Columbia Emerging Markets Consumer ETF,Equity,"$171,246,029.00",-23.34%,"49,369",$18.00,-1.80%,No,No,0.00%,-20.56%,-17.59%,-25.41%,-26.93%,"-$21,808,189.00","-$9,972,549.00","-$9,972,549.00","-$78,137,297.50","-$469,400,929.50","-$784,352,338.50",Emerging Markets Equities,2010-09-14,0.59%,N/A,$0.39,2019-12-20,$0.39,2.10%,20.98,0.85,61,46.54%,35%,15%,1099,$17.00,$24.27,$17.67,$18.30,34.78,C,A,C,C+,B-,C,C+,4.14,24.68%,21.90%,65.17,4.06%,7.09%
IAT,iShares U.S. Regional Banks ETF,Equity,"$169,266,240.00",-51.09%,"90,539",$24.93,-9.67%,No,No,-11.72%,-47.38%,-39.56%,-39.61%,-22.67%,"-$55,132,542.50","-$5,825,416.50","-$20,967,726.00","-$238,674,682.50","-$433,593,010.50","-$321,138,737.50",Financials Equities,2006-05-05,0.42%,N/A,$1.27,2019-12-16,$0.41,4.59%,13.24,1.28,59,60.47%,35%,15%,1099,$22.18,$48.59,$23.95,$26.59,28.31,A-,A,B,B-,A,B-,B,4.94,51.10%,38.16%,10.64,0.00%,1.32%
SOXS,Direxion Daily Semiconductor Bear 3x Shares,Equity,"$168,372,064.00",38.45%,"5,715,747",$29.20,-9.06%,Yes,3x,-20.46%,38.00%,-54.77%,-92.30%,-98.57%,"-$109,049,358.00","-$75,609,594.00","-$126,727,876.00","$98,179,616.79","$304,003,951.98","$396,613,875.08",Leveraged Equities,2010-03-11,1.08%,N/A,$0.34,2019-12-23,$0.06,1.05%,0.00,-4.05,30,62.58%,35%,15%,1099,$18.89,$35.48,$26.41,$32.70,53.05,B-,B+,B,B+,C+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
IBUY,Amplify Online Retail ETF,Equity,"$164,780,830.00",-27.98%,"39,952",$36.99,1.15%,No,No,2.18%,-30.94%,-23.09%,29.20%,N/A,"-$23,217,035.00",$0.00,"-$7,591,225.00","-$59,560,850.00","$178,353,039.00","$185,364,104.00",Global Equities,2016-04-20,0.65%,N/A,$0.15,2019-12-30,$0.15,0.41%,28.44,1.38,48,37.85%,39%,20%,1099,$32.14,$55.85,$35.88,$37.73,32.59,N/A,N/A,B-,N/A,N/A,N/A,N/A,4.04,13.03%,20.38%,16.99,2.56%,0.04%
HDGE,AdvisorShares Ranger Equity Bear ETF,Equity,"$160,949,644.00",40.67%,"1,110,855",$7.54,1.62%,Yes,No,0.53%,41.20%,7.46%,-16.24%,-31.00%,"-$6,506,645.00","-$12,326,372.00","-$21,015,211.50","$9,913,369.00","$8,039,089.00","$106,119,639.25",Inverse Equities,2011-01-26,3.12%,N/A,$0.01,2019-12-27,$0.01,0.16%,0.00,-1.22,54,156.57%,35%,15%,1099,$4.94,$7.91,$7.40,$7.68,68.88,C+,A-,C,C,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HAUZ,Xtrackers International Real Estate ETF,Real Estate,"$157,656,240.00",-38.55%,"168,842",$18.14,-2.26%,No,No,-11.38%,-37.42%,-33.35%,-20.52%,-23.69%,"$72,332,357.50","$25,291,361.00","$33,902,599.00","$237,083,053.00","$237,083,053.00","$237,083,053.00",Global Real Estate,2013-10-01,0.10%,N/A,$1.09,2019-12-18,$0.84,5.78%,11.92,0.73,523,20.70%,N/A,N/A,N/A,$16.84,$32.28,$17.93,$18.45,16.84,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.11,55.30%,41.45%,94.54,1.72%,18.12%
PPH,VanEck Vectors Pharmaceutical ETF,Equity,"$153,627,725.00",-25.93%,"94,535",$47.54,-3.14%,No,No,-5.99%,-26.34%,-19.94%,-8.79%,-27.12%,"$950,036.50","$12,630,316.50","$43,525,095.50","$1,196,731.50","-$172,044,498.00","-$136,113,488.00",Health & Biotech Equities,2011-12-20,0.36%,N/A,$1.14,2019-12-30,$0.17,2.33%,26.16,0.96,26,50.33%,35%,15%,1099,$46.62,$66.86,$46.57,$48.85,32.09,A-,A-,A-,C+,A+,A,C,5.66,74.72%,54.03%,27.31,0.00%,12.51%
XSW,SPDR S&P Software & Services ETF,Equity,"$152,494,592.00",-28.08%,"35,810",$73.09,0.34%,No,No,2.23%,-31.56%,-20.81%,27.17%,48.43%,"-$20,770,355.90","-$15,682,488.80","-$17,641,213.20","-$14,769,067.80","$104,783,357.70","$123,460,670.20",Technology Equities,2011-09-28,0.35%,N/A,$0.12,2019-12-23,$0.04,0.16%,24.93,1.14,165,11.21%,35%,15%,1099,$63.89,$111.72,$70.82,$74.64,32.15,A,C,A,A,A-,A,A,4.42,20.68%,26.85%,12.69,4.29%,2.91%
VRAI,Virtus Real Asset Income ETF,Real Estate,"$149,610,975.00",-46.76%,"32,474",$13.38,-6.17%,No,No,-10.24%,-44.67%,-44.97%,N/A,N/A,"-$42,604,980.50","$7,335,210.00","$8,456,177.00","$88,985,695.00","$275,954,036.00","$275,954,036.00",Real Estate,2019-02-07,0.55%,N/A,$0.86,2020-03-20,$0.15,6.03%,14.48,1.05,91,17.24%,39%,20%,1099,$12.17,$25.98,$13.19,$13.68,23.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.69,2.00%,6.29%,471.77,7.04%,2.90%
WOOD,iShares Global Timber & Forestry ETF,Equity,"$146,628,530.00",-40.48%,"46,355",$39.88,-4.16%,No,No,-6.02%,-35.94%,-34.91%,-26.30%,-21.00%,"-$30,549,367.80",$0.00,"-$3,510,172.20","-$48,794,194.80","-$20,018,188.20","-$73,645,599.60",Materials,2008-06-24,0.46%,N/A,$1.24,2019-12-16,$0.12,2.97%,13.53,1.24,26,59.54%,35%,15%,1099,$36.92,$66.43,$39.04,$41.23,31.39,A-,B,A-,A,A+,C,B,6.17,73.53%,69.16%,395.23,0.00%,9.77%
RXI,iShares Global Consumer Discretionary ETF,Equity,"$145,963,440.00",-33.61%,"32,497",$83.60,-0.50%,No,No,-2.35%,-31.00%,-23.84%,-7.98%,-2.55%,$0.00,$0.00,$0.00,"-$11,231,606.50","-$96,923,191.00","-$220,650,139.50",Consumer Discretionary Equities,2006-09-21,0.46%,N/A,$1.87,2019-12-16,$0.74,2.21%,18.05,1.04,153,44.06%,35%,15%,1099,$76.30,$129.10,$82.25,$84.90,27.81,A-,B+,B+,B+,A-,B-,A,5.04,52.14%,39.93%,47.22,18.26%,1.92%
FXR,First Trust Industrials/Producer Durables AlphaDEX Fund,Equity,"$145,788,985.00",-43.03%,"88,379",$25.71,-3.74%,No,No,-13.23%,-41.18%,-33.15%,-22.10%,-15.65%,"-$100,329,541.50","-$30,101,874.50","-$48,195,919.50","-$143,983,709.50","-$1,709,737,434.00","-$750,067,314.46",Industrials Equities,2007-05-08,0.63%,N/A,$0.33,2019-12-13,$0.11,1.24%,16.98,1.30,92,21.35%,35%,15%,1099,$24.25,$45.53,$25.05,$26.47,24.66,B+,A,C+,A-,B,B+,A-,6.1,67.71%,67.22%,122.57,14.68%,1.80%
XPH,SPDR S&P Pharmaceuticals ETF,Equity,"$145,174,538.00",-30.90%,"123,237",$31.56,-1.41%,No,No,-1.80%,-29.66%,-22.97%,-21.35%,-49.97%,"-$6,689,446.00","$14,373,607.00","-$35,648,622.50","-$47,318,671.00","-$242,078,272.50","-$676,703,530.80",Health & Biotech Equities,2006-06-19,0.35%,N/A,$0.29,2019-12-23,$0.07,0.91%,11.44,1.37,40,45.43%,35%,15%,1099,$29.28,$46.96,$30.76,$32.34,31.01,B,B,A-,B,B,A,C+,4.5,33.21%,30.23%,32.81,0.00%,11.01%
SGDM,Sprott Gold Miners ETF,Equity,"$143,938,530.00",-24.85%,"58,852",$18.90,6.42%,No,No,7.51%,-29.79%,-4.49%,-7.47%,9.07%,"-$3,687,736.50",$0.00,"-$1,243,296.50","-$2,319,985.50","-$32,735,230.00","-$45,674,829.86",Materials,2014-07-15,0.57%,Charles Schwab,$0.06,2019-12-19,$0.06,0.35%,27.19,-0.02,31,71.88%,35%,15%,1099,$15.99,$28.14,N/A,N/A,40.94,N/A,B+,B+,N/A,C+,N/A,N/A,6.74,84.95%,82.33%,425.81,0.84%,0.00%
KBWY,Invesco KBW Premium Yield Equity REIT ETF,Real Estate,"$143,212,100.00",-53.60%,"80,024",$14.31,-5.67%,No,No,-12.74%,-53.96%,-48.83%,-51.64%,-46.25%,"$254,719.00","$3,575,586.50","$4,963,393.00","-$43,782,992.50","$107,560,640.50","$244,944,442.50",Real Estate,2010-12-02,0.35%,N/A,$1.98,2020-02-24,$0.19,12.97%,-253.40,0.86,31,54.62%,35%,15%,1099,$11.68,$34.06,$13.65,$15.06,24.38,A,B,A-,A+,B-,A,C+,1.01,0.58%,0.45%,83.11,0.00%,2.64%
SBIO,ALPS Medical Breakthroughs ETF,Equity,"$142,878,280.00",-31.95%,"79,992",$28.77,-0.48%,No,No,8.40%,-29.21%,-17.59%,18.78%,-2.99%,"-$4,099,731.50","-$15,211,894.50","-$19,027,233.00","-$7,985,231.50","$60,906,418.50","$162,780,923.54",Health & Biotech Equities,2014-12-30,0.50%,N/A,$0.02,2019-12-19,$0.02,0.06%,0.00,1.63,70,36.29%,35%,15%,1099,$24.12,$44.43,$27.72,$29.60,34.63,N/A,N/A,B-,N/A,N/A,N/A,N/A,2.93,18.49%,7.90%,26.71,0.00%,8.06%
PTH,Invesco DWA Healthcare Momentum ETF,Equity,"$140,553,398.00",-20.62%,"29,440",$75.96,0.69%,No,No,5.78%,-19.35%,-5.51%,43.44%,19.99%,"-$5,688,017.00",$0.00,$0.00,"-$47,230,900.00","$65,888,751.50","$24,734,353.50",Health & Biotech Equities,2006-10-12,0.60%,N/A,$0.00,2013-12-20,$0.03,0.00%,495.74,1.39,49,46.74%,35%,15%,1099,$68.16,$104.18,$74.04,$77.22,37.60,B+,B-,C+,B+,A,B+,A-,4.12,25.66%,21.52%,24.78,0.00%,11.37%
RYF,Invesco S&P 500® Equal Weight Financials ETF,Equity,"$139,423,178.00",-43.89%,"59,834",$26.30,-6.17%,No,No,-11.69%,-42.79%,-32.49%,-25.54%,-9.67%,"-$21,560,111.00","-$15,240,546.50","-$21,566,081.00","-$59,048,677.50","-$187,208,463.50","$80,124,366.50",Financials Equities,2006-11-07,0.40%,Charles Schwab,$0.87,2019-12-23,$0.20,3.07%,12.17,1.13,67,20.40%,35%,15%,1099,$24.35,$48.14,$25.66,$27.27,27.38,A-,B+,B+,B+,A-,B,B+,5.25,55.51%,44.34%,10.64,1.52%,0.39%
KBWD,Invesco KBW High Dividend Yield Financial ETF,Equity,"$137,010,343.00",-54.55%,"101,276",$9.82,-10.56%,No,No,-26.90%,-55.36%,-50.23%,-46.50%,-42.31%,"$4,408,904.50",$0.00,"$2,166,432.50","$7,181,288.50","$67,295,293.00","$68,569,597.50",Financials Equities,2010-12-02,1.58%,N/A,$1.92,2020-02-24,$0.16,17.38%,9.99,0.91,41,37.38%,35%,15%,1099,$9.03,$24.78,$9.33,$10.58,17.11,B,B+,C,C,A,A,B-,N/A,N/A,N/A,N/A,N/A,N/A
PIO,Invesco Global Water ETF,Equity,"$136,596,174.00",-32.66%,"21,674",$20.80,-5.33%,No,No,-11.68%,-33.50%,-21.32%,-3.08%,-3.96%,"$1,145,413.00","$1,145,413.00","$1,145,413.00","-$4,813,562.50","-$39,873,150.50","-$108,256,811.00",Global Equities,2007-06-13,0.75%,N/A,$0.37,2019-12-23,$0.06,1.67%,20.85,0.93,43,54.44%,35%,15%,1099,$20.58,$33.31,$20.25,$21.66,26.17,B+,B+,B+,B+,A-,A,A,7.37,95.27%,91.20%,170.52,0.00%,20.47%
QCLN,First Trust NASDAQ Clean Edge Green Energy Index Fund,Equity,"$136,242,728.00",-30.70%,"116,621",$17.25,-2.32%,No,No,-6.76%,-40.92%,-13.44%,8.34%,-5.04%,"$60,265,184.50","-$6,654,020.00","-$2,633,059.00","$82,520,084.50","$112,765,412.00","$91,982,093.00",Alternative Energy Equities,2007-02-14,0.60%,N/A,$0.21,2019-12-13,$0.03,1.19%,24.20,1.24,42,55.17%,35%,15%,1099,$15.14,$31.50,$16.64,$17.86,30.53,A,A,A,A+,B,B,B+,5.69,60.95%,54.85%,160.29,0.00%,41.95%
DUST,Direxion Daily Gold Miners Bear 3X Shares,Equity,"$135,421,005.00",-14.59%,"18,928,784",$4.80,-17.24%,Yes,3x,-37.34%,5.73%,-72.07%,-83.44%,-99.40%,"-$166,861,199.00","-$128,478,475.50","-$226,702,001.50","$194,550,036.50","-$50,484,435.00","$578,156,487.61",Leveraged Equities,2010-12-08,1.05%,N/A,$0.14,2019-12-23,$0.01,2.31%,26.90,0.55,47,66.50%,35%,15%,1099,$2.33,$10.16,$4.04,$5.52,46.61,B-,A,A-,C,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PTF,Invesco DWA Technology Momentum ETF,Equity,"$133,418,160.00",-23.23%,"37,169",$59.32,1.02%,No,No,1.70%,-27.20%,-11.61%,35.27%,40.71%,"-$89,784,754.00","-$12,049,782.00","-$19,981,094.00","$15,431,935.00","-$22,194,583.50","$46,906,581.50",Technology Equities,2006-10-12,0.60%,N/A,$0.00,2018-09-24,$0.00,0.00%,73.17,1.17,44,39.46%,35%,15%,1099,$52.28,$86.98,$57.53,$60.57,36.71,B,B-,B,B+,B+,B,B+,4.3,18.13%,24.66%,23.89,3.76%,2.14%
FXD,First Trust Consumer Discretionary AlphaDEX Fund,Equity,"$132,140,356.00",-47.83%,"103,834",$23.65,-1.79%,No,No,-8.33%,-45.53%,-41.87%,-32.54%,-34.19%,"-$97,035,414.50","-$40,118,457.00","-$51,845,841.00","-$79,205,034.50","-$254,158,406.00","-$2,010,308,640.92",Consumer Discretionary Equities,2007-05-08,0.64%,N/A,$0.42,2019-12-13,$0.12,1.74%,15.21,1.02,119,18.33%,35%,15%,1099,$20.13,$46.41,$23.02,$24.13,23.00,A-,A,C+,A,B+,B,A-,3.96,25.64%,19.28%,64.01,3.05%,3.67%
RGI,Invesco S&P 500® Equal Weight Industrials ETF,Equity,"$127,425,670.00",-39.90%,"18,258",$81.49,-5.53%,No,No,-13.89%,-39.74%,-29.72%,-18.33%,-4.70%,"-$28,932,058.00","-$15,549,651.00","-$15,549,651.00","$10,702,802.00","-$31,987,452.50","$17,088,456.50",Industrials Equities,2006-11-07,0.40%,Charles Schwab,$1.81,2019-12-23,$0.44,2.09%,16.65,1.20,72,18.82%,35%,15%,1099,$79.66,$140.98,$79.51,$84.59,25.39,A-,B,A-,B+,A+,B,B+,6.71,84.38%,81.73%,182.46,15.54%,3.19%
ATMP,Barclays ETN+ Select MLP ETN,Equity,"$127,085,147.00",-59.44%,"244,342",$7.22,-10.97%,No,No,-10.53%,-55.46%,-63.51%,-65.00%,-68.71%,"$14,380,927.73","-$431,352.99","-$1,195,651.46","-$32,527,756.85","-$38,028,996.28","$110,765,399.24",MLPs,2013-03-12,0.95%,N/A,$0.62,2019-08-27,$0.33,8.52%,0.00,0.96,22,60.09%,35%,15%,1099,$4.96,$17.53,$7.00,$7.65,27.75,N/A,B+,C+,N/A,N/A,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A
JXI,iShares Global Utilities ETF,Equity,"$126,338,280.00",-28.18%,"33,282",$42.17,-4.57%,No,No,-8.09%,-32.71%,-19.68%,-2.63%,7.61%,"-$5,116,799.50","-$12,241,378.00","$398,246.50","-$34,039,424.00","-$2,349,795.00","-$67,513,112.50",Utilities Equities,2006-09-21,0.46%,N/A,$2.02,2019-12-16,$0.96,4.54%,20.15,0.28,67,44.17%,35%,15%,1099,$42.03,$67.46,$41.10,$43.56,29.87,B,A-,B,B,A-,B,B+,8.16,86.11%,97.48%,2215.16,60.69%,6.82%
CHIQ,Global X MSCI China Consumer Discretionary ETF,Equity,"$123,962,128.00",-20.43%,"111,323",$14.72,-0.88%,No,No,-2.81%,-18.90%,-7.13%,15.70%,24.65%,"-$6,557,589.00","-$4,586,070.00","-$8,261,568.00","-$12,121,499.50","$75,103,823.50","$52,463,670.00",China Equities,2009-11-30,0.65%,2 Platforms,$0.19,2019-12-30,$0.14,1.30%,23.70,1.29,68,55.23%,35%,15%,1099,$14.09,$19.87,$14.44,$14.93,34.68,B-,A-,C+,C,B-,A-,B-,3.21,28.00%,10.60%,55.64,0.00%,4.61%
PICK,iShares MSCI Global Select Metals & Mining Producers ETF,Equity,"$123,781,131.00",-45.51%,"106,944",$16.20,-1.82%,No,No,-7.95%,-37.16%,-43.88%,-35.55%,-31.02%,"-$19,028,432.50","-$3,493,102.50","-$14,933,176.00","-$34,441,263.50","-$75,061,254.00","$12,038,328.50",Materials,2012-01-31,0.39%,Fidelity,$1.64,2019-12-30,$0.05,9.71%,9.46,1.29,206,44.39%,35%,15%,1099,$14.58,$27.36,$15.95,$16.50,28.80,A-,A-,A,B,B,B-,A,4.32,27.94%,24.95%,810.36,30.57%,0.86%
EXI,iShares S&P Global Industrials ETF,Equity,"$123,419,368.00",-37.87%,"25,579",$60.44,-3.13%,No,No,-8.15%,-35.84%,-29.38%,-20.14%,-10.16%,"-$67,355,705.00","-$38,782,602.00","-$47,599,835.00","-$43,328,374.50","-$84,725,963.00","-$97,754,520.50",Industrials Equities,2006-09-21,0.46%,N/A,$1.67,2019-12-16,$0.57,2.67%,18.21,1.06,200,21.88%,35%,15%,1099,$56.41,$99.98,$59.14,$62.18,24.76,B-,A-,B,B,B+,C+,A,6.64,82.29%,80.42%,143.52,24.89%,4.98%
GREK,Global X FTSE Greece 20 ETF,Equity,"$121,893,811.00",-50.94%,"670,040",$4.97,-0.60%,No,No,1.84%,-39.39%,-35.41%,-31.47%,-48.80%,"-$58,508,613.50","-$36,754,016.00","-$52,531,476.00","-$68,819,544.50","-$51,102,619.00","$100,283,543.50",Emerging Markets Equities,2011-12-07,0.59%,2 Platforms,$0.23,2019-12-30,$0.19,4.49%,14.26,1.27,27,67.47%,35%,15%,1099,$3.98,$8.91,$4.83,$5.20,30.93,C,A,C,C,C,B-,C+,N/A,N/A,N/A,N/A,N/A,N/A
IAI,iShares US Broker-Dealers ETF,Equity,"$120,670,256.00",-37.15%,"32,832",$43.05,-6.96%,No,No,-10.32%,-37.63%,-24.56%,-11.31%,6.53%,"-$50,755,947.00","-$40,614,280.50","-$47,294,742.50","-$56,393,867.00","-$38,162,608.00","-$86,562,558.00",Financials Equities,2006-05-05,0.42%,N/A,$1.04,2019-12-16,$0.24,2.25%,15.03,1.06,26,77.06%,35%,15%,1099,$41.12,$73.42,$41.73,$45.18,29.82,B+,B+,B,A+,B,B-,C+,4.68,45.37%,33.63%,5.67,0.00%,0.00%
MXI,iShares Global Materials ETF,Equity,"$115,007,067.00",-36.79%,"97,800",$42.66,-1.66%,No,No,-3.85%,-31.77%,-29.75%,-21.46%,-16.47%,"-$174,188,244.50",$0.00,"-$170,865,854.00","-$4,408,013.00","-$105,214,328.00","-$129,211,051.50",Materials,2006-09-21,0.46%,N/A,$2.52,2019-12-30,$0.12,5.73%,14.13,1.07,105,33.60%,35%,15%,1099,$39.38,$66.26,$42.13,$43.56,29.03,B,A-,B,B,B+,B-,A,5.95,57.35%,62.76%,742.07,15.80%,3.16%
VPC,Virtus Private Credit Strategy ETF,Equity,"$113,400,538.00",-51.79%,"30,181",$11.76,-15.58%,No,No,-28.61%,-52.57%,-48.23%,N/A,N/A,"$12,366,953.50","$2,200,777.50","$3,443,613.00","$76,833,761.00","$238,983,994.00","$238,983,994.00",Small Cap Blend Equities,2019-02-07,7.64%,N/A,$2.40,2020-03-20,$0.35,17.65%,13.30,1.16,63,25.97%,39%,20%,1099,$11.62,$27.91,$11.17,$12.89,18.90,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BIZD,VanEck Vectors BDC Income ETF,Equity,"$112,595,630.00",-54.30%,"182,000",$7.66,-13.35%,No,No,-31.96%,-54.46%,-48.30%,-46.45%,-35.92%,"$5,572,176.50","$1,374,975.00","$3,838,664.00","$53,410,227.50","$116,938,507.00","$209,474,258.50",Financials Equities,2013-02-11,9.62%,N/A,$1.53,2019-12-30,$0.37,17.47%,9.10,0.79,27,65.62%,35%,15%,1099,$7.36,$18.93,$7.16,$8.30,20.47,B-,B-,C,N/A,A-,A,C+,N/A,N/A,N/A,N/A,N/A,N/A
ACES,ALPS Clean Energy ETF,Equity,"$112,378,518.00",-27.10%,"57,423",$24.46,-4.86%,No,No,-6.24%,-40.68%,-6.66%,N/A,N/A,"$43,585,973.00",$0.00,$0.00,"$116,632,793.00","$140,425,778.50","$140,425,778.50",Alternative Energy Equities,2018-06-29,0.65%,N/A,$0.64,2020-03-19,$0.15,2.61%,31.80,1.12,32,52.93%,39%,20%,1099,$21.85,$44.43,$23.76,$25.46,30.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.66,97.63%,94.14%,376.82,0.00%,62.23%
PSP,Invesco Global Listed Private Equity ETF,Equity,"$107,122,275.00",-47.07%,"169,271",$6.77,-6.36%,No,No,-19.79%,-45.84%,-36.93%,-28.79%,-19.93%,"-$2,395,647.50","-$7,884,409.50","-$10,182,303.50","-$44,483,159.00","-$89,184,314.00","-$268,560,843.50",Global Equities,2006-10-24,1.78%,N/A,$0.75,2019-12-23,$0.36,10.19%,40.04,1.06,68,44.34%,35%,15%,1099,$6.27,$13.81,$6.52,$7.06,20.79,A-,A,C,B,B,A+,B+,4.02,22.03%,20.04%,22.6,5.69%,0.85%
REMX,VanEck Vectors Rare Earth/Strategic Metals ETF,Equity,"$106,369,051.00",-39.46%,"207,684",$8.13,-6.23%,No,No,1.12%,-32.81%,-46.44%,-47.35%,-58.78%,"-$23,497,822.00","-$5,948,408.00","-$14,623,831.00","$53,856,785.00","$196,459,714.00","$220,596,909.74",Materials,2010-10-27,0.59%,N/A,$0.22,2019-12-23,$0.21,2.39%,14.16,1.27,21,61.63%,35%,15%,1099,$7.82,$12.89,$7.99,$8.40,33.52,C,B-,B,B-,B+,C+,C,2.76,11.76%,6.69%,721.94,0.00%,0.00%
URA,Global X Uranium ETF,Equity,"$105,526,457.00",-35.20%,"131,221",$7.18,-2.97%,No,No,-2.97%,-30.16%,-40.99%,-50.61%,-61.08%,"-$21,471,837.50","-$9,154,806.00","-$9,154,806.00","-$55,882,088.50","-$48,973,318.00","$139,363,327.80",Mid Cap Blend Equities,2010-11-04,0.69%,2 Platforms,$0.18,2019-12-30,$0.08,2.50%,19.60,1.09,30,82.49%,35%,15%,1099,$6.63,$11.15,$7.08,$7.34,28.51,C+,A-,B-,B-,B,C+,C,6.66,88.24%,80.81%,248.71,53.89%,3.02%
YGRN,MicroSectors U.S. Big Oil Index Inverse ETN,Equity,"$103,251,681.00",119.19%,477,$102.68,7.25%,Yes,No,11.61%,94.03%,N/A,N/A,N/A,$0.00,$0.00,$0.00,"$24,721,700.00","$24,721,700.00","$24,721,700.00",Inverse Equities,2019-04-09,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,-2.34,10,110.10%,39%,20%,1099,$43.10,$111.37,$100.39,$104.55,72.77,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SNSR,Global X Internet of Things Thematic ETF,Equity,"$102,549,171.00",-32.87%,"82,561",$15.84,0.51%,No,No,-2.46%,-32.12%,-12.87%,-7.83%,N/A,"$10,023,316.50","-$2,100,976.00","-$2,100,976.00","$50,240,147.50","$102,799,887.50","$128,903,754.96",Technology Equities,2016-09-12,0.68%,N/A,$0.26,2019-12-30,$0.18,1.66%,21.34,1.29,51,55.81%,39%,20%,1099,$14.18,$24.82,$15.42,$16.18,31.46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.32,41.08%,45.75%,58.99,1.68%,13.60%
PAVE,Global X US Infrastructure Development ETF,Equity,"$101,154,544.00",-43.74%,"84,226",$10.02,-3.19%,No,No,-11.41%,-42.01%,-33.53%,-29.41%,N/A,"-$5,941,153.50","-$11,155,755.00","-$9,470,789.00","$35,608,998.00","$168,112,371.50","$168,112,371.50",Industrials Equities,2017-03-06,0.47%,N/A,$0.12,2019-12-30,$0.05,1.07%,19.44,1.43,93,32.79%,39%,20%,1099,$9.25,$18.25,$9.70,$10.42,28.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.51,44.79%,50.03%,318.66,4.86%,4.78%
BIB,ProShares Ultra Nasdaq Biotechnology,Equity,"$100,841,442.00",-38.77%,"147,324",$37.81,-1.79%,No,2x,5.76%,-37.39%,-27.33%,-19.74%,-58.22%,"-$20,874,900.50","-$5,828,962.00","-$5,828,962.00","-$95,188,727.00","-$292,770,826.50","-$281,743,326.50",Leveraged Equities,2010-04-07,0.95%,N/A,$0.00,2010-09-21,$0.09,0.00%,0.00,2.73,211,55.44%,35%,15%,1099,$32.36,$66.55,$35.54,$40.03,36.99,B,A-,B,C+,C+,N/A,N/A,4.44,20.83%,27.12%,22.33,0.09%,28.59%
FMAT,Fidelity MSCI Materials Index ETF,Equity,"$99,925,699.00",-38.84%,"95,437",$20.81,-4.63%,No,No,-6.81%,-35.46%,-30.92%,-26.82%,-17.42%,"-$24,135,906.50","-$11,777,812.00","-$59,187,001.00","-$58,849,037.50","-$53,818,372.00","$21,560,940.50",Materials,2013-10-21,0.08%,Fidelity,$0.73,2020-03-20,$0.20,3.32%,18.36,1.24,116,55.06%,35%,15%,1099,$19.69,$33.46,$20.44,$21.49,29.39,N/A,N/A,A,N/A,N/A,N/A,N/A,5.29,41.18%,45.03%,756.49,3.28%,2.15%
PSL,Invesco DWA Consumer Staples Momentum ETF,Equity,"$98,850,680.00",-33.16%,"16,452",$49.52,-2.04%,No,No,-2.46%,-32.82%,-28.28%,-14.17%,-4.47%,"-$40,048,400.50","-$10,242,963.00","-$13,926,812.50","-$32,945,317.50","$53,890,731.00","$39,320,583.00",Consumer Staples Equities,2006-10-12,0.60%,N/A,$0.35,2019-12-23,$0.13,0.69%,24.15,0.51,33,48.87%,35%,15%,1099,$45.62,$77.54,$48.43,$50.55,28.97,B+,B-,B-,A-,A-,A-,B+,4.19,41.33%,22.68%,67.82,6.16%,14.52%
