Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
IYM,iShares U.S. Basic Materials ETF,Equity,"$340,070,368.00",-2.23%,"28,435",$95.76,1.84%,No,No,2.98%,0.85%,8.70%,15.29%,27.40%,"-$9,642,633.00",$0.00,$0.00,"-$114,953,858.00","-$601,319,295.50","-$253,284,560.50",Materials,2000-06-20,0.42%,N/A,$2.04,2019-12-16,$0.62,2.17%,14.65,1.23,47,68.67%,35%,15%,1099,$91.12,$97.66,$94.70,$96.35,53.81,A-,A,B,B+,A-,B,B+,5.79,51.47%,57.75%,990.62,4.22%,2.54%
RING,iShares MSCI Global Gold Miners ETF,Equity,"$331,902,050.00",-4.65%,"230,286",$22.95,-0.09%,No,No,-2.92%,-1.33%,31.72%,16.10%,32.44%,"$42,295,430.00","$37,681,488.00","$42,295,430.00","$68,652,725.50","$175,763,285.00","$287,313,638.00",Materials,2012-01-31,0.39%,Fidelity,$0.20,2019-12-16,$0.05,0.86%,40.49,-0.16,38,74.10%,35%,15%,1099,$22.87,$24.05,N/A,N/A,47.32,B,A-,A,C,C+,B-,B+,6.12,48.96%,67.80%,541.29,7.30%,0.00%
FXR,First Trust Industrials/Producer Durables AlphaDEX Fund,Equity,"$327,657,092.00",1.48%,"67,046",$45.80,1.37%,No,No,1.59%,0.73%,18.44%,38.04%,58.06%,"-$43,030,516.00",$0.00,"-$6,783,264.50","-$66,464,068.00","-$1,713,867,205.00","-$634,597,940.96",Industrials Equities,2007-05-08,0.63%,N/A,$0.33,2019-12-13,$0.11,0.74%,16.98,1.30,92,19.31%,35%,15%,1099,$44.28,$46.65,$45.58,$45.92,55.41,B+,A,C+,A-,B,B+,A-,6.12,67.71%,67.59%,123.92,16.61%,1.78%
MORL,ETRACS Monthly Pay 2xLeveraged Mortgage REIT ETN,Real Estate,"$325,616,190.00",5.39%,"216,917",$15.05,1.76%,No,2x,2.19%,4.44%,9.49%,57.41%,94.54%,"-$112,277,780.00","-$22,137,750.00","-$112,277,780.00","-$126,530,132.59","$75,321,381.56","$151,111,394.06",Leveraged Real Estate,2012-10-17,0.40%,N/A,$1.24,2019-10-10,$0.44,8.24%,0.00,1.14,25,63.07%,35%,15%,1099,$14.02,$14.95,$14.89,$15.14,66.87,A+,B,A+,N/A,B+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FXG,First Trust Consumer Staples AlphaDEX Fund,Equity,"$321,782,026.00",-2.62%,"64,608",$48.73,1.42%,No,No,1.25%,-1.18%,10.20%,12.51%,22.32%,"$17,819,968.50","-$4,783,240.00","-$12,182,660.00","-$39,719,389.50","-$388,263,902.00","-$2,266,847,594.73",Consumer Staples Equities,2007-05-08,0.64%,N/A,$0.82,2019-12-13,$0.26,1.70%,23.10,0.66,37,44.08%,35%,15%,1099,$47.78,$50.39,$48.46,$48.89,47.92,B+,A,C+,A+,B+,B,B-,6.57,67.11%,77.98%,94.98,13.20%,9.93%
NXTG,First Trust Indxx NextG ETF,Equity,"$313,460,012.00",1.96%,"37,816",$55.99,0.96%,No,No,0.88%,1.25%,21.33%,32.77%,54.27%,"$38,871,281.00","$10,991,221.00","$33,371,049.00","$260,920,857.00","$260,920,857.00","$260,920,857.00",Large Cap Blend Equities,2011-02-17,0.70%,N/A,$0.42,2019-12-13,$0.24,0.76%,22.35,1.03,101,16.36%,39%,20%,1099,$54.31,$57.45,$55.71,$56.33,55.47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.28,65.38%,44.82%,78.69,1.56%,4.55%
KBWD,Invesco KBW High Dividend Yield Financial ETF,Equity,"$312,774,603.00",3.28%,"55,937",$22.49,1.40%,No,No,1.52%,3.14%,10.87%,21.04%,37.02%,"$2,237,107.00",$0.00,"$2,237,107.00","$7,218,808.50","$72,486,733.50","$85,408,470.50",Financials Equities,2010-12-02,1.58%,N/A,$1.91,2020-01-21,$0.16,8.61%,9.99,0.91,41,36.03%,35%,15%,1099,$21.79,$22.49,$22.35,$22.57,66.92,B,B+,C,C,A,A,B-,2.45,6.17%,5.05%,8.51,0.00%,0.07%
GREK,Global X FTSE Greece 20 ETF,Equity,"$307,598,802.00",-5.43%,"319,990",$9.58,0.31%,No,No,-1.44%,-3.91%,31.87%,30.09%,-10.84%,"-$447,177.50","-$956,963.00","-$447,177.50","-$7,065,329.00","$5,429,326.50","$255,994,979.50",Emerging Markets Equities,2011-12-07,0.59%,2 Platforms,$0.23,2019-12-30,$0.19,2.38%,14.26,1.27,27,67.96%,35%,15%,1099,$9.44,$10.30,N/A,N/A,42.48,C,A,C,C,C,B-,C+,5.59,90.57%,52.02%,573.09,5.11%,5.01%
KBWY,Invesco KBW Premium Yield Equity REIT ETF,Real Estate,"$301,169,585.00",-2.50%,"54,119",$30.25,1.61%,No,No,1.05%,-0.74%,0.05%,-2.15%,12.43%,"$10,990.50",$0.00,"-$3,089,482.50","-$47,108,361.50","$139,138,127.50","$248,181,241.50",Real Estate,2010-12-02,0.35%,N/A,$1.95,2020-01-21,$0.19,6.54%,-253.40,0.86,31,44.95%,35%,15%,1099,$29.19,$31.47,$29.96,$30.48,49.35,A,B,A-,A+,B-,A,C+,0.76,0.59%,0.17%,80.73,2.96%,0.17%
PBW,Invesco WilderHill Clean Energy ETF,Equity,"$299,679,238.00",13.53%,"71,649",$38.86,0.31%,No,No,6.06%,9.99%,53.17%,113.76%,63.47%,"$47,692,225.00","$1,846,107.00","$37,289,013.50","$110,185,829.00","$17,644,590.65","$3,793,620.15",Small Cap Growth Equities,2005-03-03,0.70%,N/A,$0.34,2019-12-23,$0.02,0.87%,-103.60,1.23,40,32.08%,35%,15%,1099,$35.10,$38.88,$38.32,$39.20,69.62,B-,A+,C+,B+,B-,B-,A-,5.43,50.59%,48.20%,224.51,0.00%,38.38%
ATMP,Barclays ETN+ Select MLP ETN,Equity,"$299,024,841.00",-5.28%,"295,787",$16.86,1.02%,No,No,-0.18%,-6.59%,-12.37%,-23.03%,-28.77%,"$16,571,627.60","$2,454,675.30","$14,747,931.36","-$18,523,398.31","-$4,556,566.10","$141,259,545.54",MLPs,2013-03-12,0.95%,N/A,$0.93,2019-08-27,$0.33,5.51%,0.00,0.96,22,60.09%,35%,15%,1099,$16.24,$18.70,$16.77,$16.99,42.35,N/A,B+,C+,N/A,N/A,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FXD,First Trust Consumer Discretionary AlphaDEX Fund,Equity,"$299,008,912.00",-0.09%,"58,230",$45.29,1.00%,No,No,1.81%,-0.18%,10.87%,30.01%,33.56%,"-$54,438,423.00",$0.00,"-$13,658,636.00","-$28,277,679.00","-$277,123,278.50","-$1,348,953,357.92",Consumer Discretionary Equities,2007-05-08,0.64%,N/A,$0.42,2019-12-13,$0.12,0.93%,15.21,1.02,119,16.58%,35%,15%,1099,$43.82,$46.20,$45.03,$45.43,54.16,A-,A,C+,A,B+,B,A-,4.03,26.05%,20.08%,61.99,2.87%,3.49%
RYF,Invesco S&P 500® Equal Weight Financials ETF,Equity,"$282,174,757.00",1.98%,"24,027",$47.80,1.90%,No,No,3.34%,2.11%,20.32%,34.78%,71.38%,"-$2,339,351.50",$0.00,"-$2,339,351.50","-$54,160,617.00","-$150,341,495.50","$97,791,496.00",Financials Equities,2006-11-07,0.40%,Charles Schwab,$0.87,2019-12-23,$0.20,1.85%,12.17,1.13,67,16.59%,35%,15%,1099,$45.91,$47.83,$47.63,$47.94,58.86,A-,B+,B+,B+,A-,B,B+,5.55,68.72%,50.88%,10.57,1.47%,0.38%
ERX,Direxion Daily Energy Bull 3X Shares,Equity,"$280,215,928.00",-25.09%,"1,877,633",$13.11,11.20%,No,3x,0.15%,-23.69%,-39.03%,-62.79%,-76.31%,"$47,366,257.00","$55,427,167.00","$52,735,373.50","-$15,767,084.50","-$74,951,800.50","$80,064,389.15",Leveraged Equities,2008-11-06,1.09%,N/A,$0.27,2019-12-23,$0.07,2.31%,15.77,3.60,29,73.64%,35%,15%,1099,$11.04,$18.99,$12.58,$13.45,38.23,C+,A,C,C,C,N/A,N/A,5.6,50.00%,52.25%,437.84,0.00%,0.10%
AMZA,InfraCap MLP ETF,Equity,"$279,028,585.00",-5.64%,"861,410",$4.14,1.97%,No,No,0.24%,-9.47%,-16.82%,-36.01%,-53.88%,"-$5,362,092.00",$0.00,"-$5,362,092.00","-$45,537,294.00","$510,484,830.00","$740,152,924.41",MLPs,2014-10-01,2.40%,N/A,$0.94,2020-01-21,$0.06,23.21%,10.18,1.61,27,102.48%,35%,15%,1099,$3.87,$4.83,$4.10,$4.19,43.45,N/A,N/A,C,N/A,N/A,N/A,N/A,1.8,4.90%,2.18%,424.57,0.00%,0.00%
EXI,iShares S&P Global Industrials ETF,Equity,"$268,141,887.00",2.27%,"26,940",$99.49,1.34%,No,No,1.34%,1.04%,16.77%,34.68%,54.43%,"-$9,824,689.00",$0.00,$0.00,"$23,114,069.00","$12,640,873.00","-$54,468,504.50",Industrials Equities,2006-09-21,0.46%,N/A,$1.67,2019-12-16,$0.57,1.71%,18.21,1.06,198,23.79%,35%,15%,1099,$96.73,$100.36,$99.13,$99.68,57.24,B-,A-,B,B,B+,C+,A,6.7,83.33%,81.20%,144.29,26.30%,4.90%
VRAI,Virtus Real Asset Income ETF,Real Estate,"$261,610,411.00",-1.69%,"24,492",$24.96,1.05%,No,No,0.36%,-1.31%,N/A,N/A,N/A,"-$54,783,058.50",$0.00,"$5,081,170.50","$263,775,958.00","$263,775,958.00","$263,775,958.00",Real Estate,2019-02-07,0.55%,N/A,$0.71,2019-12-20,$0.18,2.88%,14.48,1.05,91,12.55%,39%,20%,1099,$24.37,$26.01,$24.86,$25.07,48.38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.69,3.06%,6.20%,468.34,6.93%,2.91%
PSI,Invesco Dynamic Semiconductors ETF,Equity,"$261,598,177.00",5.24%,"40,870",$70.68,1.86%,No,No,2.56%,3.56%,40.33%,83.62%,185.34%,"$20,409,557.00",$0.00,"$10,321,010.00","$31,442,835.50","-$15,916,586.50","$64,549,183.00",Technology Equities,2005-06-23,0.58%,N/A,$0.35,2019-12-23,$0.09,0.50%,19.81,1.43,31,46.15%,35%,15%,1099,$66.71,$72.29,$69.93,$71.16,58.16,C,C+,B-,B-,C+,C+,C+,3.36,7.37%,11.91%,60.89,0.00%,4.21%
IAI,iShares US Broker-Dealers ETF,Equity,"$259,331,904.00",5.18%,"18,056",$72.05,0.70%,No,No,1.94%,3.50%,19.81%,45.13%,93.69%,"-$3,461,204.50",$0.00,$0.00,"-$12,188,084.50","$11,289,570.00","-$43,493,815.50",Financials Equities,2006-05-05,0.42%,N/A,$1.04,2019-12-16,$0.24,1.45%,15.03,1.06,26,76.45%,35%,15%,1099,$69.43,$72.40,N/A,N/A,61.67,B+,B+,B,A+,B,B-,C+,4.66,44.93%,32.90%,5.7,0.00%,0.00%
BIZD,VanEck Vectors BDC Income ETF,Equity,"$258,453,199.00",1.61%,"110,095",$17.02,0.47%,No,No,0.83%,1.37%,15.37%,20.35%,47.77%,"$891,445.50","$846,628.50","-$2,455,996.00","$47,032,637.50","$123,572,574.50","$214,082,587.00",Financials Equities,2013-02-11,9.62%,N/A,$1.53,2019-12-30,$0.37,9.06%,9.10,0.79,26,67.33%,35%,15%,1099,$16.74,$17.08,$16.96,$17.05,61.96,B-,B-,C,N/A,A-,A,C+,N/A,N/A,N/A,N/A,N/A,N/A
WOOD,iShares Global Timber & Forestry ETF,Equity,"$252,945,303.00",-2.93%,"47,119",$65.04,2.57%,No,No,2.15%,-1.63%,-0.74%,25.16%,30.08%,"-$15,388,374.60",$0.00,"-$19,383,033.00","-$60,770,215.80","$1,945,245.00","-$61,772,606.40",Materials,2008-06-24,0.46%,N/A,$1.24,2019-12-16,$0.12,1.95%,13.53,1.24,26,58.65%,35%,15%,1099,$62.41,$67.62,$64.44,$65.35,50.40,A-,B,A-,A,A+,C,B,5.96,55.88%,62.66%,399.14,0.00%,12.39%
PZD,Invesco Cleantech™ ETF,Equity,"$252,872,977.00",3.65%,"16,784",$51.76,1.11%,No,No,2.29%,3.70%,26.00%,53.83%,86.88%,"$15,266,893.00",$0.00,"$12,785,655.50","$46,607,417.50","$107,855,647.00","$105,043,275.50",Alternative Energy Equities,2006-10-24,0.68%,N/A,$0.25,2019-12-23,$0.06,0.49%,23.20,1.22,51,30.62%,35%,15%,1099,$49.46,$51.91,$51.49,$52.01,64.06,B,B,B,B,A+,C,A,6.95,86.46%,85.15%,52.15,0.00%,27.96%
SRVR,Pacer Benchmark Data & Infrastructure Real Estate SCTR ETF,Real Estate,"$249,797,360.00",3.74%,"81,122",$33.80,-0.24%,No,No,0.81%,4.26%,30.68%,N/A,N/A,"$44,714,465.00","$3,306,790.00","$38,192,655.00","$223,155,930.00","$228,138,445.00","$228,138,445.00",Real Estate,2018-05-15,0.60%,N/A,$0.53,2019-12-24,$0.19,1.57%,39.87,0.60,19,77.86%,39%,20%,1099,$32.49,$34.20,$33.67,$33.97,62.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.55,57.65%,31.21%,169.21,0.00%,9.84%
XRT,SPDR S&P Retail ETF,Equity,"$248,956,758.00",-2.59%,"3,576,291",$44.82,2.26%,No,No,0.45%,-1.28%,1.75%,9.10%,0.97%,"$61,693,241.50","$22,286,757.00","$64,046,467.50","$60,500,343.00","-$115,423,629.00","-$966,475,418.44",Consumer Discretionary Equities,2006-06-19,0.35%,N/A,$0.72,2019-12-20,$0.21,1.64%,14.15,1.03,88,15.87%,35%,15%,1099,$43.50,$46.35,$44.38,$45.10,50.36,A,A,A,B+,B+,B+,B+,4.24,29.41%,23.37%,22.44,1.26%,0.63%
IBUY,Amplify Online Retail ETF,Equity,"$246,926,160.00",3.14%,"32,703",$52.97,-0.54%,No,No,1.22%,1.15%,12.73%,87.36%,N/A,"-$12,933,230.00","-$5,148,900.00","-$5,148,900.00","-$73,294,835.00","$190,082,819.00","$195,647,909.00",Global Equities,2016-04-20,0.65%,N/A,$0.15,2019-12-30,$0.15,0.28%,28.44,1.38,48,30.77%,39%,20%,1099,$51.33,$54.88,$52.66,$53.53,55.46,N/A,N/A,B-,N/A,N/A,N/A,N/A,3.93,12.75%,18.86%,16.36,2.62%,0.04%
XSW,SPDR S&P Software & Services ETF,Equity,"$241,962,893.00",6.33%,"24,994",$108.05,-0.73%,No,No,1.22%,3.68%,22.93%,90.28%,135.59%,"-$6,475,054.70","$2,135,510.80","-$6,475,054.70","$45,665,268.40","$119,078,658.90","$137,755,971.40",Technology Equities,2011-09-28,0.35%,N/A,$0.12,2019-12-23,$0.04,0.11%,24.93,1.14,165,7.69%,35%,15%,1099,$104.18,$109.27,$106.99,$109.62,61.10,A,C,A,A,A-,A,A,4.64,27.20%,32.60%,12.79,4.54%,3.00%
IXP,iShares Global Telecom ETF,Equity,"$238,350,934.00",2.26%,"74,192",$62.79,0.16%,No,No,-0.16%,0.21%,16.05%,17.46%,18.74%,"-$83,044,872.00","-$3,119,072.00","-$83,044,872.00","-$32,978,744.50","-$72,890,330.00","-$207,870,597.50",Large Cap Growth Equities,2001-11-12,0.46%,N/A,$1.34,2019-12-16,$0.45,2.13%,21.03,0.73,68,66.03%,35%,15%,1099,$61.78,$64.45,$62.44,$63.18,54.41,A-,A-,B+,B-,A+,B+,B,5.07,61.54%,40.48%,25.57,0.00%,1.43%
RGI,Invesco S&P 500® Equal Weight Industrials ETF,Equity,"$237,570,053.00",2.96%,"14,868",$139.61,1.44%,No,No,1.65%,1.88%,21.24%,41.79%,69.70%,"-$13,382,407.00","-$13,432,223.00","-$13,382,407.00","$26,534,087.50","-$6,361,848.00","$41,591,148.50",Industrials Equities,2006-11-07,0.40%,Charles Schwab,$1.81,2019-12-23,$0.44,1.31%,16.65,1.20,71,15.71%,35%,15%,1099,$135.12,$140.55,$138.94,$140.00,58.50,A-,B,A-,B+,A+,B,B+,6.79,84.38%,82.72%,183.26,17.36%,3.31%
ECON,Columbia Emerging Markets Consumer ETF,Equity,"$235,493,648.00",0.81%,"31,770",$23.67,-0.25%,No,No,0.72%,-0.50%,5.28%,2.89%,-4.17%,"-$11,835,640.00","-$7,110,924.00","-$7,110,924.00","-$71,565,928.00","-$447,180,270.50","-$788,701,409.00",Emerging Markets Equities,2010-09-14,0.59%,N/A,$0.39,2019-12-20,$0.39,1.66%,20.98,0.85,61,41.94%,35%,15%,1099,$22.85,$24.78,$23.53,$23.89,52.46,C,A,C,C+,B-,C,C+,4.14,26.22%,21.72%,61.14,4.33%,7.76%
PBE,Invesco Dynamic Biotechnology & Genome ETF,Equity,"$235,035,374.00",1.33%,"7,795",$56.60,2.15%,No,No,2.02%,2.77%,8.32%,36.63%,12.52%,"-$5,539,690.50",$0.00,"-$2,770,114.00","-$61,591,729.50","-$67,116,658.50","-$227,994,521.50",Health & Biotech Equities,2005-06-23,0.57%,N/A,$0.00,2018-09-24,$0.00,0.00%,38.97,1.44,30,46.09%,35%,15%,1099,$53.96,$57.73,$55.66,$57.20,57.44,B-,B,C+,A,B-,A,C+,2.17,13.58%,3.69%,25.1,0.00%,20.81%
FIVG,Defiance Next Gen Connectivity ETF,Equity,"$234,368,150.00",0.57%,"153,513",$26.36,1.27%,No,No,1.31%,-0.57%,N/A,N/A,N/A,"$64,141,130.00","$5,197,500.00","$48,253,800.00","$217,909,710.00","$217,909,710.00","$217,909,710.00",Technology Equities,2019-03-04,0.30%,N/A,$0.20,2019-12-26,$0.06,0.77%,25.42,1.72,75,40.29%,39%,20%,1099,$25.48,$27.65,$26.19,$26.46,52.79,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.15,38.46%,21.87%,57.87,4.80%,4.70%
VPC,Virtus Private Credit Strategy ETF,Equity,"$233,838,591.00",2.22%,"23,406",$25.57,0.39%,No,No,0.37%,1.37%,N/A,N/A,N/A,"$5,065,683.00",$0.00,"$3,812,493.00","$231,682,723.50","$231,682,723.50","$231,682,723.50",Small Cap Blend Equities,2019-02-07,7.64%,N/A,$2.05,2019-12-20,$0.67,8.05%,13.30,1.16,63,24.90%,39%,20%,1099,$25.24,$25.75,$25.47,$25.68,62.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PICK,iShares MSCI Global Select Metals & Mining Producers ETF,Equity,"$232,056,412.00",-5.05%,"92,357",$28.23,1.51%,No,No,1.44%,-4.98%,-0.12%,10.11%,19.97%,"-$4,095,256.50","-$4,095,256.50","-$4,095,256.50","-$52,128,248.50","-$27,756,486.50","$37,092,004.50",Materials,2012-01-31,0.39%,Fidelity,$1.64,2019-12-30,$0.05,5.91%,9.46,1.29,207,45.22%,35%,15%,1099,$26.67,$30.94,$28.08,$28.37,46.90,A-,A-,A,B,B,B-,A,4.32,29.41%,24.86%,812.12,30.68%,0.90%
FMAT,Fidelity MSCI Materials Index ETF,Equity,"$230,681,809.00",-1.17%,"47,584",$33.93,2.08%,No,No,2.82%,1.80%,12.33%,18.10%,35.85%,"$35,051,094.50",$0.00,"$3,355,989.00","$43,062,409.50","$14,496,857.50","$113,127,606.50",Materials,2013-10-21,0.08%,Fidelity,$0.65,2019-12-20,$0.17,1.95%,18.36,1.24,119,51.15%,35%,15%,1099,$32.36,$34.29,$33.55,$34.13,55.60,N/A,N/A,A,N/A,N/A,N/A,N/A,5.3,38.24%,45.34%,749.38,3.11%,2.13%
SBIO,ALPS Medical Breakthroughs ETF,Equity,"$225,263,440.00",0.61%,"56,087",$42.54,1.97%,No,No,5.11%,2.06%,31.46%,84.14%,72.17%,"$32,333.00",$0.00,"$32,333.00","-$3,853,167.00","$59,947,366.00","$199,740,722.54",Health & Biotech Equities,2014-12-30,0.50%,N/A,$0.02,2019-12-19,$0.02,0.04%,0.00,1.63,70,37.11%,35%,15%,1099,$39.36,$42.91,$42.05,$42.99,58.37,N/A,N/A,B-,N/A,N/A,N/A,N/A,2.93,18.11%,7.75%,27.0,0.00%,4.56%
XPH,SPDR S&P Pharmaceuticals ETF,Equity,"$222,412,696.00",3.72%,"97,232",$47.37,0.92%,No,No,2.67%,5.88%,16.36%,20.15%,-11.77%,"-$4,313,688.50","-$4,628,213.00","-$4,490,843.50","-$49,025,071.00","-$255,859,646.00","-$670,961,773.30",Health & Biotech Equities,2006-06-19,0.35%,N/A,$0.29,2019-12-23,$0.07,0.62%,11.44,1.37,40,43.77%,35%,15%,1099,$44.62,$48.26,$47.11,$47.69,63.51,B,B,A-,B,B,A,C+,4.5,36.60%,30.13%,32.41,0.00%,11.49%
MORT,VanEck Vectors Mortgage REIT Income ETF,Real Estate,"$221,965,480.00",5.21%,"47,767",$25.23,0.80%,No,No,1.12%,4.78%,16.57%,41.22%,60.85%,"$3,705,646.50",$0.00,"$3,707,002.50","$47,615,694.00","$95,285,433.00","$94,055,056.00",Real Estate,2011-08-16,0.42%,N/A,$1.77,2019-12-30,$0.64,7.07%,16.13,0.60,26,63.07%,35%,15%,1099,$24.11,$25.23,$25.14,$25.29,75.63,C,B+,B+,C,C,A,C,2.16,8.24%,3.64%,9.46,0.00%,0.00%
RXI,iShares Global Consumer Discretionary ETF,Equity,"$221,091,325.00",0.51%,"17,102",$126.57,0.64%,No,No,1.89%,-0.23%,17.00%,42.40%,56.24%,$0.00,$0.00,$0.00,"-$27,820,958.00","-$73,191,755.00","-$193,807,139.50",Consumer Discretionary Equities,2006-09-21,0.46%,N/A,$1.87,2019-12-16,$0.74,1.49%,18.05,1.04,150,41.40%,35%,15%,1099,$122.82,$129.35,$126.12,$126.85,55.08,A-,B+,B+,B+,A-,B-,A,5.34,56.30%,46.10%,42.47,17.35%,1.94%
PSP,Invesco Global Listed Private Equity ETF,Equity,"$215,815,475.00",2.27%,"84,997",$13.08,0.31%,No,No,1.16%,2.59%,23.48%,39.31%,60.52%,"$2,558,242.00","$2,558,242.00","$2,558,242.00","-$39,529,269.50","-$84,230,424.50","-$287,752,976.00",Global Equities,2006-10-24,1.78%,N/A,$0.75,2019-12-23,$0.36,5.78%,40.04,1.06,72,44.36%,35%,15%,1099,$12.67,$13.15,$13.05,$13.13,64.02,A-,A,C,B,B,A+,B+,4.09,23.35%,20.84%,26.24,6.00%,0.84%
PTF,Invesco DWA Technology Momentum ETF,Equity,"$212,476,353.00",7.87%,"26,159",$83.35,-0.82%,No,No,1.60%,5.23%,35.35%,95.08%,115.82%,"-$69,747,493.50",$0.00,"-$3,961,983.00","$42,126,094.50","-$15,271,345.50","$77,162,176.00",Technology Equities,2006-10-12,0.60%,N/A,$0.00,2018-09-24,$0.00,0.00%,73.17,1.17,44,36.31%,35%,15%,1099,$78.96,$84.81,$82.36,$84.83,60.47,B,B-,B,B+,B+,B,B+,4.32,18.98%,24.85%,23.53,3.73%,2.17%
PIO,Invesco Global Water ETF,Equity,"$209,353,654.00",3.76%,"15,024",$32.05,0.79%,No,No,1.14%,4.67%,28.02%,54.95%,52.10%,$0.00,$0.00,$0.00,"-$5,961,041.00","-$48,719,037.00","-$116,335,895.50",Large Cap Growth Equities,2007-06-13,0.75%,N/A,$0.37,2019-12-23,$0.06,1.16%,20.85,0.93,43,54.86%,35%,15%,1099,$30.70,$32.22,$31.98,$32.08,65.33,B+,B+,B+,B+,A-,A,A,7.62,95.88%,93.17%,155.8,0.00%,19.55%
HAUZ,Xtrackers International Real Estate ETF,Real Estate,"$201,555,269.00",0.07%,"48,530",$29.54,0.34%,No,No,0.41%,0.75%,10.65%,33.19%,26.38%,"$26,560,030.00","$8,805,440.00","$22,130,536.00","$191,310,725.50","$191,310,725.50","$191,310,725.50",Global Real Estate,2013-10-01,0.10%,N/A,$1.09,2019-12-18,$0.84,3.71%,11.92,0.73,523,18.90%,N/A,N/A,N/A,$29.08,$29.94,$29.52,$29.59,54.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.15,50.97%,42.21%,93.27,1.71%,18.24%
IEO,iShares U.S. Oil & Gas Exploration & Production ETF,Equity,"$200,604,073.00",-10.82%,"122,338",$49.52,4.38%,No,No,0.45%,-10.55%,-14.20%,-19.99%,-27.24%,"-$16,219,623.00","-$2,363,613.50","-$7,821,594.00","-$104,079,943.50","-$85,340,490.00","-$112,384,806.00",Energy Equities,2006-05-05,0.42%,N/A,$1.03,2019-12-16,$0.31,2.16%,9.40,1.45,54,68.81%,35%,15%,1099,$46.32,$58.09,$48.46,$50.18,40.39,B+,B+,B+,A-,B+,C,A-,4.88,31.76%,36.85%,494.16,0.00%,0.20%
QCLN,First Trust NASDAQ Clean Edge Green Energy Index Fund,Equity,"$194,897,937.00",12.74%,"49,437",$28.06,-2.30%,No,No,5.49%,8.63%,42.37%,79.53%,68.50%,"$24,154,124.00","$6,755,627.50","$24,154,124.00","$48,487,840.50","$76,654,351.50","$51,271,792.00",Alternative Energy Equities,2007-02-14,0.60%,N/A,$0.21,2019-12-13,$0.03,0.74%,24.20,1.24,43,53.73%,35%,15%,1099,$25.35,$28.13,$27.63,$28.55,66.92,A,A,A,A+,B,B,B+,5.34,43.53%,46.19%,151.39,0.00%,45.52%
PAVE,Global X US Infrastructure Development ETF,Equity,"$190,369,433.00",0.62%,"53,230",$17.92,2.05%,No,No,2.58%,1.21%,17.94%,N/A,N/A,"$886,278.50",$0.00,$0.00,"$43,982,948.00","$174,939,803.50","$174,939,803.50",Industrials Equities,2017-03-06,0.47%,N/A,$0.12,2019-12-30,$0.05,0.68%,19.44,1.43,94,31.03%,39%,20%,1099,$17.18,$17.99,$17.80,$17.98,57.54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.48,44.79%,49.30%,323.05,4.99%,4.75%
AMU,ETRACS Alerian MLP Index ETN,Equity,"$188,941,610.00",-3.54%,"233,811",$13.20,1.15%,No,No,-0.04%,-6.81%,-12.80%,-27.91%,-38.29%,"-$15,999,570.00",$0.00,"-$12,527,370.00","-$30,017,559.00","-$61,768,922.41","$45,082,296.70",MLPs,2012-07-18,0.80%,N/A,$0.85,2019-08-27,$0.30,6.45%,0.00,1.05,36,59.53%,35%,15%,1099,$12.69,$14.64,$13.13,$13.33,43.17,A-,B,A,N/A,B-,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A
REMX,VanEck Vectors Rare Earth/Strategic Metals ETF,Equity,"$187,380,859.00",-3.50%,"155,167",$12.96,3.43%,No,No,-0.15%,-6.22%,-10.92%,-21.73%,-33.52%,"$1,432,824.00",$0.00,"$1,432,824.00","$102,755,301.00","$233,998,215.50","$245,527,555.74",Materials,2010-10-27,0.59%,N/A,$0.22,2019-12-23,$0.21,1.72%,14.16,1.27,21,62.81%,35%,15%,1099,$11.95,$14.99,$12.83,$13.04,47.86,C,B-,B,B-,B+,C+,C,3.23,14.71%,10.67%,766.49,0.00%,0.00%
