Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
PSI,Invesco Dynamic Semiconductors ETF,Equity,"$256,639,104.00",3.25%,"41,333",$69.34,-1.69%,No,No,4.35%,1.57%,37.84%,79.64%,178.51%,"$16,937,535.50","-$3,472,021.50","$6,848,988.50","$27,970,814.00","-$19,388,608.00","$61,077,161.50",Technology Equities,2005-06-23,0.58%,N/A,$0.35,2019-12-23,$0.09,0.49%,19.81,1.43,31,46.83%,35%,15%,1099,$66.93,$72.39,$69.06,$69.90,53.93,C,C+,B-,B-,C+,C+,C+,3.36,7.37%,11.91%,60.89,0.00%,4.21%
IAI,iShares US Broker-Dealers ETF,Equity,"$256,581,623.00",4.07%,"17,776",$71.29,-0.45%,No,No,1.15%,1.85%,20.14%,43.70%,85.46%,"-$3,461,204.50",$0.00,$0.00,"-$12,188,084.50","$3,490,358.00","-$43,493,815.50",Financials Equities,2006-05-05,0.42%,N/A,$1.04,2019-12-16,$0.24,1.44%,15.03,1.06,26,76.35%,35%,15%,1099,$69.71,$72.45,$71.14,$71.51,56.97,B+,B+,B,A+,B,B-,C+,4.66,44.93%,32.90%,5.7,0.00%,0.00%
PZD,Invesco Cleantech™ ETF,Equity,"$250,232,845.00",1.41%,"17,413",$50.65,-1.40%,No,No,2.18%,1.76%,25.13%,51.98%,81.46%,"$15,266,893.00",$0.00,"$12,785,655.50","$46,607,417.50","$107,855,647.00","$105,043,275.50",Alternative Energy Equities,2006-10-24,0.68%,N/A,$0.25,2019-12-23,$0.06,0.49%,23.20,1.22,51,30.75%,35%,15%,1099,$49.63,$51.96,$50.52,$50.85,54.48,B,B,B,B,A+,C,A,6.95,86.46%,85.15%,52.15,0.00%,27.96%
XRT,SPDR S&P Retail ETF,Equity,"$250,219,514.00",-4.56%,"3,517,951",$43.91,-1.48%,No,No,1.97%,-2.60%,1.02%,8.04%,-1.68%,"$26,899,438.50","-$43,848,708.00","$58,618,182.50","-$14,565,254.00","-$56,378,272.00","-$1,073,284,221.44",Consumer Discretionary Equities,2006-06-19,0.35%,N/A,$0.72,2019-12-20,$0.21,1.61%,14.15,1.03,88,15.98%,35%,15%,1099,$43.37,$46.27,$43.65,$44.24,44.39,A,A,A,B+,B+,B+,B+,4.24,29.41%,23.37%,22.44,1.26%,0.63%
XPH,SPDR S&P Pharmaceuticals ETF,Equity,"$246,190,688.00",2.78%,"97,487",$46.94,-1.05%,No,No,3.37%,2.78%,17.87%,18.56%,-15.06%,"$2,825,536.00","$2,511,011.50","$2,648,381.00","-$41,885,846.50","-$246,698,987.00","-$612,117,548.80",Health & Biotech Equities,2006-06-19,0.35%,N/A,$0.29,2019-12-23,$0.07,0.61%,11.44,1.37,40,43.99%,35%,15%,1099,$45.12,$48.21,$46.70,$47.16,60.08,B,B,A-,B,B,A,C+,4.5,36.60%,30.13%,32.41,0.00%,11.49%
IBUY,Amplify Online Retail ETF,Equity,"$245,582,310.00",2.77%,"32,689",$52.78,-0.90%,No,No,2.64%,1.01%,14.42%,87.88%,N/A,"-$12,933,230.00","-$5,148,900.00","-$5,148,900.00","-$73,294,835.00","$190,082,819.00","$195,647,909.00",Global Equities,2016-04-20,0.65%,N/A,$0.15,2019-12-30,$0.15,0.28%,28.44,1.38,48,30.19%,39%,20%,1099,$51.44,$54.89,$52.57,$53.02,53.92,N/A,N/A,B-,N/A,N/A,N/A,N/A,3.93,12.75%,18.86%,16.36,2.62%,0.04%
XSW,SPDR S&P Software & Services ETF,Equity,"$244,940,476.00",6.72%,"26,224",$108.45,-0.57%,No,No,3.16%,3.29%,24.75%,92.23%,133.40%,"-$4,314,671.70","$2,160,383.00","-$5,357,374.80","$47,825,651.40","$121,239,041.90","$139,916,354.40",Technology Equities,2011-09-28,0.35%,N/A,$0.12,2019-12-23,$0.04,0.11%,24.93,1.14,165,7.85%,35%,15%,1099,$104.79,$109.50,$108.04,$109.06,61.08,A,C,A,A,A-,A,A,4.64,27.20%,32.60%,12.79,4.54%,3.00%
IXP,iShares Global Telecom ETF,Equity,"$241,884,581.00",3.42%,"74,506",$63.50,-0.14%,No,No,3.12%,0.68%,19.97%,19.50%,19.53%,"-$83,044,872.00",$0.00,"-$83,044,872.00","-$32,978,744.50","-$72,890,330.00","-$207,870,597.50",Large Cap Growth Equities,2001-11-12,0.46%,N/A,$1.34,2019-12-16,$0.45,2.13%,21.03,0.73,68,65.62%,35%,15%,1099,$61.85,$64.50,N/A,N/A,58.36,A-,A-,B+,B-,A+,B+,B,5.07,61.54%,40.48%,25.57,0.00%,1.43%
FIVG,Defiance Next Gen Connectivity ETF,Equity,"$239,923,065.00",0.15%,"158,586",$26.25,-0.83%,No,No,3.51%,-1.02%,N/A,N/A,N/A,"$78,527,445.00","$14,386,315.00","$55,992,690.00","$232,296,025.00","$232,296,025.00","$232,296,025.00",Technology Equities,2019-03-04,0.30%,N/A,$0.20,2019-12-26,$0.06,0.76%,25.42,1.72,75,41.04%,39%,20%,1099,$25.46,$27.64,$26.17,$26.38,51.28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.15,38.46%,21.87%,57.87,4.80%,4.70%
WOOD,iShares Global Timber & Forestry ETF,Equity,"$239,410,962.00",-5.64%,"46,903",$63.22,-1.71%,No,No,1.23%,-4.05%,-0.75%,22.28%,26.07%,"-$15,388,374.60",$0.00,"-$19,383,033.00","-$60,770,215.80","$1,945,245.00","-$61,772,606.40",Materials,2008-06-24,0.46%,N/A,$1.24,2019-12-16,$0.12,1.92%,13.53,1.24,26,58.57%,35%,15%,1099,$62.19,$67.41,$62.83,$63.64,42.28,A-,B,A-,A,A+,C,B,5.96,55.88%,62.66%,399.14,0.00%,12.39%
PBE,Invesco Dynamic Biotechnology & Genome ETF,Equity,"$237,016,045.00",2.23%,"7,719",$57.09,-0.35%,No,No,5.66%,3.37%,13.64%,37.93%,13.40%,"-$5,539,690.50",$0.00,"-$2,770,114.00","-$61,591,729.50","-$67,116,658.50","-$227,994,521.50",Health & Biotech Equities,2005-06-23,0.57%,N/A,$0.00,2018-09-24,$0.00,0.00%,38.97,1.44,30,45.94%,35%,15%,1099,$54.07,$58.03,$56.98,$57.27,59.32,B-,B,C+,A,B-,A,C+,2.17,13.58%,3.69%,25.1,0.00%,20.81%
RGI,Invesco S&P 500® Equal Weight Industrials ETF,Equity,"$235,672,717.00",2.20%,"14,732",$138.59,-0.67%,No,No,3.19%,1.14%,21.64%,40.81%,67.13%,"-$13,382,407.00","-$13,432,223.00","-$13,382,407.00","$26,534,087.50","-$11,481,145.50","$41,591,148.50",Industrials Equities,2006-11-07,0.40%,Charles Schwab,$1.81,2019-12-23,$0.44,1.29%,16.65,1.20,71,15.93%,35%,15%,1099,$135.20,$140.84,$138.27,$139.05,55.40,A-,B,A-,B+,A+,B,B+,6.79,84.38%,82.72%,183.26,17.36%,3.31%
VPC,Virtus Private Credit Strategy ETF,Equity,"$235,525,653.00",2.41%,"23,643",$25.61,0.20%,No,No,1.08%,1.19%,N/A,N/A,N/A,"$5,065,683.00",$0.00,"$3,812,493.00","$231,682,723.50","$231,682,723.50","$231,682,723.50",Small Cap Blend Equities,2019-02-07,7.64%,N/A,$2.05,2019-12-20,$0.67,8.01%,13.30,1.16,63,24.90%,39%,20%,1099,$25.33,$25.74,$25.49,$25.78,64.30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ECON,Columbia Emerging Markets Consumer ETF,Equity,"$235,143,723.00",-0.17%,"31,260",$23.44,-1.14%,No,No,2.67%,-2.86%,6.35%,2.19%,-5.43%,"-$11,835,640.00",$0.00,"-$7,110,924.00","-$71,565,928.00","-$447,180,270.50","-$786,067,905.00",Emerging Markets Equities,2010-09-14,0.59%,N/A,$0.39,2019-12-20,$0.39,1.66%,20.98,0.85,61,42.32%,35%,15%,1099,$22.81,$24.76,$23.38,$23.52,49.52,C,A,C,C+,B-,C,C+,4.14,26.22%,21.72%,61.14,4.33%,7.76%
PICK,iShares MSCI Global Select Metals & Mining Producers ETF,Equity,"$228,353,978.00",-7.43%,"83,571",$27.52,-2.38%,No,No,2.15%,-6.33%,-0.90%,7.75%,15.64%,"-$4,095,256.50","-$4,095,256.50","-$4,095,256.50","-$46,149,096.50","-$27,756,486.50","$37,092,004.50",Materials,2012-01-31,0.39%,Fidelity,$1.64,2019-12-30,$0.05,5.79%,9.46,1.29,207,44.82%,35%,15%,1099,$26.50,$30.79,$27.36,$27.76,41.94,A-,A-,A,B,B,B-,A,4.32,29.41%,24.86%,812.12,30.68%,0.90%
FMAT,Fidelity MSCI Materials Index ETF,Equity,"$226,643,644.00",-2.85%,"47,598",$33.35,-1.51%,No,No,3.70%,0.21%,12.73%,16.32%,30.72%,"$35,051,094.50",$0.00,"$3,355,989.00","$43,062,409.50","$8,425,281.50","$82,235,426.50",Materials,2013-10-21,0.08%,Fidelity,$0.65,2019-12-20,$0.17,1.91%,18.36,1.24,118,51.13%,35%,15%,1099,$32.36,$34.35,$33.18,$33.61,49.76,N/A,N/A,A,N/A,N/A,N/A,N/A,5.3,38.24%,45.34%,749.38,3.11%,2.13%
SBIO,ALPS Medical Breakthroughs ETF,Equity,"$224,713,995.00",-0.59%,"56,870",$42.03,-1.25%,No,No,5.71%,2.21%,30.65%,82.00%,66.19%,"$2,157,460.00","$2,125,127.00","$2,157,460.00","-$1,728,040.00","$62,072,493.00","$201,865,849.54",Health & Biotech Equities,2014-12-30,0.50%,N/A,$0.02,2019-12-19,$0.02,0.04%,0.00,1.63,70,36.82%,35%,15%,1099,$39.30,$43.10,$41.82,$42.32,55.43,N/A,N/A,B-,N/A,N/A,N/A,N/A,2.93,18.11%,7.75%,27.0,0.00%,4.56%
MORT,VanEck Vectors Mortgage REIT Income ETF,Real Estate,"$223,590,294.00",5.30%,"48,543",$25.25,-0.39%,No,No,1.65%,4.00%,16.56%,40.64%,61.05%,"$4,966,814.00","$1,261,167.50","$4,968,170.00","$48,876,861.50","$96,546,600.50","$95,316,223.50",Real Estate,2011-08-16,0.42%,N/A,$1.77,2019-12-30,$0.64,6.97%,16.13,0.60,26,63.08%,35%,15%,1099,$24.23,$25.34,N/A,N/A,73.12,C,B+,B+,C,C,A,C,2.16,8.24%,3.64%,9.46,0.00%,0.00%
RXI,iShares Global Consumer Discretionary ETF,Equity,"$220,199,142.00",-0.40%,"17,268",$125.43,-1.00%,No,No,2.12%,-0.95%,18.22%,41.96%,54.77%,$0.00,$0.00,$0.00,"-$27,820,958.00","-$68,564,665.50","-$193,807,139.50",Consumer Discretionary Equities,2006-09-21,0.46%,N/A,$1.87,2019-12-16,$0.74,1.48%,18.05,1.04,150,41.27%,35%,15%,1099,$122.77,$129.24,$125.26,$125.74,50.59,A-,B+,B+,B+,A-,B-,A,5.34,56.30%,46.10%,42.47,17.35%,1.94%
PSP,Invesco Global Listed Private Equity ETF,Equity,"$216,027,256.00",1.25%,"85,922",$12.95,-0.77%,No,No,1.01%,1.41%,23.34%,38.16%,58.22%,"$2,558,242.00","$2,558,242.00","$2,558,242.00","-$39,529,269.50","-$84,230,424.50","-$287,752,976.00",Global Equities,2006-10-24,1.78%,N/A,$0.75,2019-12-23,$0.36,5.75%,40.04,1.06,72,44.39%,35%,15%,1099,$12.71,$13.16,$12.91,$13.01,57.71,A-,A,C,B,B,A+,B+,4.09,23.35%,20.84%,26.24,6.00%,0.84%
PTF,Invesco DWA Technology Momentum ETF,Equity,"$210,124,743.00",6.64%,"24,881",$82.40,-1.13%,No,No,3.01%,3.86%,35.59%,92.01%,112.48%,"-$69,747,493.50",$0.00,$0.00,"$42,126,094.50","-$13,121,089.00","$79,117,343.00",Technology Equities,2006-10-12,0.60%,N/A,$0.00,2018-09-24,$0.00,0.00%,73.17,1.17,44,36.44%,35%,15%,1099,$79.74,$84.71,$82.14,$82.84,57.04,B,B-,B,B+,B+,B,B+,4.32,18.98%,24.85%,23.53,3.73%,2.17%
PIO,Invesco Global Water ETF,Equity,"$208,492,067.00",2.79%,"15,290",$31.75,-0.78%,No,No,1.71%,3.32%,27.88%,54.65%,51.01%,$0.00,$0.00,$0.00,"-$5,961,041.00","-$48,719,037.00","-$116,335,895.50",Large Cap Growth Equities,2007-06-13,0.75%,N/A,$0.37,2019-12-23,$0.06,1.15%,20.85,0.93,43,54.78%,35%,15%,1099,$30.97,$32.20,$31.68,$31.89,59.86,B+,B+,B+,B+,A-,A,A,7.62,95.88%,93.17%,155.8,0.00%,19.55%
HAUZ,Xtrackers International Real Estate ETF,Real Estate,"$203,871,628.00",-0.29%,"49,005",$29.43,-0.24%,No,No,0.98%,-0.02%,12.82%,33.11%,27.01%,"$29,497,751.50","$5,870,788.50","$23,602,300.00","$194,248,447.00","$194,248,447.00","$194,248,447.00",Global Real Estate,2013-10-01,0.10%,N/A,$1.09,2019-12-18,$0.84,3.70%,11.92,0.73,520,19.05%,N/A,N/A,N/A,$29.10,$29.94,$29.41,$29.49,52.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.15,50.97%,42.21%,93.27,1.71%,18.24%
QCLN,First Trust NASDAQ Clean Edge Green Energy Index Fund,Equity,"$203,214,466.00",11.33%,"57,408",$27.71,-1.63%,No,No,5.10%,7.90%,42.10%,77.74%,64.79%,"$38,331,121.50","$20,932,625.00","$38,331,121.50","$62,664,838.00","$90,831,349.00","$65,448,789.50",Alternative Energy Equities,2007-02-14,0.60%,N/A,$0.21,2019-12-13,$0.03,0.75%,24.20,1.24,43,53.82%,35%,15%,1099,$25.57,$28.36,$27.49,$27.97,62.96,A,A,A,A+,B,B,B+,5.34,43.53%,46.19%,151.39,0.00%,45.52%
IEO,iShares U.S. Oil & Gas Exploration & Production ETF,Equity,"$194,893,226.00",-13.31%,"120,816",$48.14,-1.17%,No,No,0.10%,-13.21%,-12.42%,-21.28%,-30.51%,"-$16,219,623.00","-$2,363,613.50","-$7,795,188.00","-$83,613,185.00","-$82,108,545.50","-$112,384,806.00",Energy Equities,2006-05-05,0.42%,N/A,$1.03,2019-12-16,$0.31,2.07%,9.40,1.45,54,68.99%,35%,15%,1099,$45.74,$57.27,$47.87,$48.42,36.54,B+,B+,B+,A-,B+,C,A-,4.88,31.76%,36.85%,494.16,0.00%,0.20%
SOXS,Direxion Daily Semiconductor Bear 3x Shares,Equity,"$192,512,529.00",-6.69%,"4,060,246",$19.68,7.31%,Yes,3x,-12.61%,-3.48%,-76.19%,-95.39%,-99.28%,"-$8,879,074.50","-$23,809,210.50","-$13,025,447.50","$260,526,608.79","$412,174,992.98","$501,955,935.08",Leveraged Equities,2010-03-11,1.08%,N/A,$0.34,2019-12-23,$0.06,1.83%,0.00,-4.05,30,61.47%,35%,15%,1099,$17.47,$21.75,$19.14,$19.96,45.29,B-,B+,B,B+,C+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PAVE,Global X US Infrastructure Development ETF,Equity,"$187,133,179.00",-1.29%,"42,487",$17.58,-1.29%,No,No,2.99%,0.11%,17.62%,N/A,N/A,"$2,636,992.50","$1,750,714.00","$1,750,714.00","$45,733,662.00","$176,690,517.50","$176,690,517.50",Industrials Equities,2017-03-06,0.47%,N/A,$0.12,2019-12-30,$0.05,0.67%,19.44,1.43,94,31.20%,39%,20%,1099,$17.17,$18.00,$17.49,$17.74,50.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.48,44.79%,49.30%,323.05,4.99%,4.75%
JXI,iShares Global Utilities ETF,Equity,"$186,757,285.00",5.83%,"29,676",$62.14,-0.38%,No,No,-0.08%,6.45%,24.46%,53.52%,54.77%,"-$18,304,638.00",$0.00,"-$18,304,638.00","-$163,627,005.50","-$8,616,000.50","-$200,744,951.00",Utilities Equities,2006-09-21,0.46%,N/A,$2.02,2019-12-16,$0.96,3.24%,20.15,0.28,67,43.14%,35%,15%,1099,$58.52,$63.68,$62.04,$62.35,70.65,B,A-,B,B,A-,B,B+,8.07,84.72%,96.59%,2226.2,61.17%,6.83%
AMU,ETRACS Alerian MLP Index ETN,Equity,"$184,826,070.00",-5.84%,"232,094",$12.89,-0.92%,No,No,-0.31%,-8.06%,-11.85%,-29.70%,-40.74%,"-$15,999,570.00",$0.00,"-$12,527,370.00","-$30,017,559.00","-$61,768,922.41","$45,082,296.70",MLPs,2012-07-18,0.80%,N/A,$0.85,2019-08-27,$0.30,6.61%,0.00,1.05,36,59.53%,35%,15%,1099,$12.56,$14.54,$12.85,$12.95,38.12,A-,B,A,N/A,B-,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SGDM,Sprott Gold Miners ETF,Equity,"$182,525,871.00",-4.49%,"29,883",$24.02,-1.48%,No,No,-3.69%,-1.27%,28.16%,5.48%,24.01%,"-$2,444,440.00",$0.00,"-$2,444,440.00","$1,845,179.50","-$33,816,977.50","-$41,575,855.86",Materials,2014-07-15,0.57%,Charles Schwab,$0.06,2019-12-19,$0.06,0.26%,27.19,-0.02,31,74.77%,35%,15%,1099,$23.75,$24.99,$23.82,$24.42,48.47,N/A,B+,B+,N/A,C+,N/A,N/A,6.87,86.46%,83.89%,374.02,2.11%,0.00%
PTH,Invesco DWA Healthcare Momentum ETF,Equity,"$179,462,752.00",-1.30%,"22,451",$94.45,-1.01%,No,No,3.88%,0.80%,19.21%,85.16%,73.53%,"-$800,173.00","$9,319,511.00","$14,067,202.50","-$42,343,437.50","$70,924,858.50","$50,259,911.00",Health & Biotech Equities,2006-10-12,0.60%,N/A,$0.00,2013-12-20,$0.03,0.00%,495.74,1.39,49,40.11%,35%,15%,1099,$91.07,$97.29,$94.01,$95.02,54.55,B+,B-,C+,B+,A,B+,A-,4.11,26.42%,21.12%,23.61,0.00%,12.55%
MLPB,ETRACS Alerian MLP Infrastructure Index ETN,Equity,"$179,234,000.00",-7.91%,"10,232",$17.92,-1.05%,No,No,-0.19%,-7.85%,-12.05%,-21.51%,N/A,"$161,647,643.78","$23,414,552.31","$161,647,643.78","$185,280,603.78","$160,651,948.78","$160,651,948.78",MLPs,2015-10-08,0.85%,N/A,$1.16,2019-10-10,$0.39,6.48%,0.00,1.14,20,75.94%,39%,20%,1099,$17.47,$20.26,$17.87,$18.00,37.54,N/A,N/A,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PPH,VanEck Vectors Pharmaceutical ETF,Equity,"$179,110,554.00",3.83%,"48,175",$66.64,-0.52%,No,No,3.98%,3.92%,15.51%,33.39%,11.16%,"-$29,040,617.00","$3,328,882.50","-$6,518,356.50","-$52,937,214.50","-$182,819,179.50","-$166,247,765.50",Health & Biotech Equities,2011-12-20,0.36%,N/A,$1.14,2019-12-30,$0.17,1.69%,26.16,0.96,26,50.13%,35%,15%,1099,$63.81,$67.65,$66.36,$67.03,61.33,A-,A-,A-,C+,A+,A,C,5.84,76.98%,59.20%,27.29,0.00%,12.91%
REMX,VanEck Vectors Rare Earth/Strategic Metals ETF,Equity,"$175,502,324.00",-7.37%,"159,024",$12.44,-2.58%,No,No,0.73%,-11.33%,-12.37%,-23.61%,-36.19%,"-$437,848.50","-$1,870,672.50","-$437,848.50","$100,884,628.50","$228,317,117.00","$243,656,883.24",Materials,2010-10-27,0.59%,N/A,$0.22,2019-12-23,$0.21,1.64%,14.16,1.27,21,62.59%,35%,15%,1099,$11.79,$14.92,$12.29,$12.66,43.04,C,B-,B,B-,B+,C+,C,3.23,14.71%,10.67%,766.49,0.00%,0.00%
BIB,ProShares Ultra Nasdaq Biotechnology,Equity,"$174,348,775.00",0.68%,"137,340",$62.17,-1.54%,No,2x,13.51%,1.01%,20.91%,37.15%,-7.82%,"-$15,077,445.50","-$2,737,016.00","-$8,960,123.50","-$106,676,444.50","-$337,864,371.50","-$271,554,371.50",Leveraged Equities,2010-04-07,0.95%,N/A,$0.00,2010-09-21,$0.09,0.00%,0.00,2.73,213,50.12%,35%,15%,1099,$55.07,$65.31,$61.65,$62.85,55.48,B,A-,B,C+,C+,N/A,N/A,4.28,19.39%,24.06%,22.22,0.09%,27.33%
PSL,Invesco DWA Consumer Staples Momentum ETF,Equity,"$166,861,822.00",-0.04%,"13,575",$74.06,-0.18%,No,No,1.34%,-1.22%,10.60%,37.09%,50.92%,"-$22,358,726.00",$0.00,"-$7,553,147.50","-$18,760,849.00","$60,011,669.50","$62,355,244.50",Consumer Staples Equities,2006-10-12,0.60%,N/A,$0.35,2019-12-23,$0.13,0.47%,24.15,0.51,33,44.07%,35%,15%,1099,$73.18,$76.30,$73.90,$74.21,50.40,B+,B-,B-,A-,A-,A-,B+,4.19,42.11%,22.55%,67.7,6.29%,14.18%
URA,Global X Uranium ETF,Equity,"$165,050,204.00",-3.88%,"97,863",$10.65,-0.75%,No,No,5.34%,-1.57%,-16.01%,-31.87%,-44.43%,"-$9,633,982.50",$0.00,"-$4,782,499.50","-$62,273,498.00","$46,908,545.50","$153,864,182.80",Global Equities,2010-11-04,0.69%,2 Platforms,$0.18,2019-12-30,$0.08,1.71%,19.60,1.09,30,77.75%,35%,15%,1099,$10.21,$11.20,$10.56,$10.80,47.02,C+,A-,B-,B-,B,C+,C,6.67,86.76%,80.74%,221.99,53.99%,2.99%
FRI,First Trust S&P REIT Index Fund,Real Estate,"$162,419,249.00",2.76%,"55,165",$26.84,-0.07%,No,No,1.55%,3.43%,12.45%,26.49%,32.35%,"-$40,323,021.00",$0.00,"-$17,044,656.50","$32,081,453.50","-$80,111,810.50","-$149,162,723.75",Real Estate,2007-05-08,0.50%,N/A,$0.60,2019-12-13,$0.21,2.23%,32.23,0.53,153,36.12%,35%,15%,1099,$26.07,$27.17,N/A,N/A,58.26,A-,A,B-,A-,B+,C,A,4.25,35.29%,23.61%,106.49,0.86%,12.74%
CURE,Direxion Daily Healthcare Bull 3x Shares,Equity,"$162,002,599.00",2.28%,"90,232",$75.36,-2.38%,No,3x,11.96%,-0.31%,44.42%,150.20%,134.02%,"-$10,968,510.50","-$3,636,638.00","-$3,636,638.00","-$55,123,552.00","-$139,722,013.50","-$230,287,697.21",Leveraged Equities,2011-06-15,1.08%,N/A,$0.29,2019-09-24,$0.20,0.38%,24.63,2.66,61,52.43%,35%,15%,1099,$68.86,$81.75,$74.46,$76.80,54.61,A-,A-,A-,B-,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CHIQ,Global X MSCI China Consumer Discretionary ETF,Equity,"$161,772,571.00",-2.38%,"90,062",$18.06,-1.69%,No,No,4.15%,-7.86%,22.92%,53.12%,58.49%,"$1,703,979.00","-$6,233,030.50","$1,703,979.00","$8,777,856.50","$82,694,634.50","$58,793,238.00",China Equities,2009-11-30,0.65%,2 Platforms,$0.19,2019-12-30,$0.14,1.04%,23.70,1.29,67,54.55%,35%,15%,1099,$16.78,$20.54,$18.00,$18.16,46.55,B-,A-,C+,C,B-,A-,B-,3.17,28.95%,10.03%,55.37,0.00%,4.03%
DFNL,Davis Select Financial ETF,Equity,"$161,076,697.00",-0.07%,"15,170",$25.45,-0.74%,No,No,3.14%,0.19%,17.05%,29.53%,N/A,"$5,097,590.00",$0.00,"$5,097,590.00","-$148,916.00","$131,806,262.87","$144,839,455.37",Financials Equities,2017-01-11,0.64%,N/A,$0.28,2019-12-27,$0.28,1.10%,13.50,1.05,27,57.33%,39%,20%,1099,$24.60,$25.79,$25.43,$25.48,53.79,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.15,10.57%,9.84%,27.86,7.90%,0.76%
GUSH,Direxion Daily S&P Oil & Gas Exploration & Production Bull 3x Shares,Equity,"$158,185,184.00",-49.08%,"1,909,853",$18.61,-5.29%,No,3x,-0.37%,-45.05%,-79.67%,-95.72%,N/A,"$52,864,351.50","$9,968,582.50","$63,923,438.00","$208,071,125.75","$623,702,172.95","$663,718,541.53",Leveraged Equities,2015-05-28,1.17%,N/A,$0.24,2019-12-23,$0.07,1.23%,4.76,4.78,58,29.99%,35%,15%,1099,$13.10,$36.12,$18.20,$19.02,34.90,N/A,A-,B+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FAZ,Direxion Daily Financial Bear 3X Shares,Equity,"$156,949,881.00",-7.65%,"434,805",$25.60,0.95%,Yes,3x,-8.11%,-6.64%,-49.42%,-74.44%,-89.90%,"$7,713,759.50","-$1,518,255.00","$9,130,777.50","$117,547,450.28","$144,719,365.78","$426,899,157.46",Leveraged Equities,2008-11-06,1.07%,N/A,$0.34,2019-12-23,$0.07,1.35%,0.00,-2.88,249,39.76%,35%,15%,1099,$25.14,$27.88,$25.40,$25.84,40.21,B,A-,B,A-,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PUI,Invesco DWA Utilities Momentum ETF,Equity,"$155,321,095.00",6.53%,"74,824",$36.56,-0.05%,No,No,0.23%,7.20%,21.77%,51.09%,77.19%,"-$30,969,823.00",$0.00,"-$7,178,239.00","-$66,993,196.00","$79,584,729.50","$80,729,306.00",Utilities Equities,2005-10-26,0.60%,N/A,$0.69,2019-12-23,$0.23,1.89%,23.91,0.21,33,38.09%,35%,15%,1099,$34.23,$37.46,$36.49,$36.69,72.04,A-,B,B-,A,A+,B+,B+,6.97,56.94%,85.45%,2587.59,36.87%,7.62%
ACES,ALPS Clean Energy ETF,Equity,"$152,492,224.00",14.66%,"22,589",$38.71,-0.87%,No,No,6.34%,10.44%,53.41%,N/A,N/A,"$16,532,757.50","$5,671,826.50","$16,532,757.50","$92,246,618.50","$113,372,563.00","$113,372,563.00",Alternative Energy Equities,2018-06-29,0.65%,N/A,$0.61,2019-12-19,$0.14,1.56%,31.80,1.12,32,51.11%,39%,20%,1099,$34.78,$38.99,N/A,N/A,71.86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.08,92.35%,86.76%,372.19,0.00%,65.61%
TOLZ,ProShares DJ Brookfield Global Infrastructure ETF,Equity,"$147,715,974.00",1.51%,"20,806",$47.65,-0.54%,No,No,0.93%,1.68%,17.78%,30.74%,29.46%,"$11,748,031.80",$0.00,"$1,919,096.00","$43,228,466.70","$90,363,284.70","$106,831,284.87",Large Cap Blend Equities,2014-03-25,0.46%,Charles Schwab,$1.39,2019-12-24,$0.31,2.90%,20.88,0.60,124,42.07%,35%,15%,1099,$47.03,$48.30,$47.55,$47.78,57.97,N/A,N/A,B,N/A,N/A,N/A,N/A,5.44,36.42%,48.45%,427.71,6.16%,2.33%
IEUS,iShares MSCI Europe Small-Cap ETF,Equity,"$147,401,396.00",-2.50%,"9,463",$54.36,-1.25%,No,No,0.92%,-1.29%,17.04%,31.41%,44.80%,"$2,762,727.50",$0.00,$0.00,"-$20,641,438.50","$56,985,265.50","$101,511,115.00",Europe Equities,2007-11-12,0.40%,N/A,$2.25,2019-12-16,$0.57,4.09%,16.07,0.93,976,7.38%,35%,15%,1099,$53.73,$56.14,$54.28,$54.53,49.02,A,B-,A-,A-,A-,B,A,6.72,11.87%,81.64%,123.44,3.93%,8.96%
