Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
PBW,Invesco WilderHill Clean Energy ETF,Equity,"$186,248,855.00",-29.30%,"148,844",$24.20,5.82%,No,No,-12.51%,-45.92%,-12.68%,27.33%,-6.02%,"$51,870,943.00","-$16,339,089.50","-$20,814,678.00","$104,897,084.50","$21,625,532.15","$12,110,303.15",Alternative Energy Equities,2005-03-03,0.70%,N/A,$0.34,2019-12-23,$0.02,1.47%,-103.60,1.23,40,34.88%,35%,15%,1099,$21.66,$47.26,N/A,N/A,31.56,B-,A+,C+,B+,B-,B-,A-,5.23,39.05%,43.85%,223.33,0.00%,35.07%
PSI,Invesco Dynamic Semiconductors ETF,Equity,"$185,263,925.00",-28.45%,"51,294",$48.05,2.91%,No,No,-4.15%,-33.66%,-8.98%,17.98%,79.36%,"$26,273,942.00","$3,075,207.50","$9,336,406.50","$34,681,260.00","-$48,042,425.50","$43,047,972.00",Technology Equities,2005-06-23,0.58%,N/A,$0.35,2019-12-23,$0.09,0.75%,19.81,1.43,31,47.51%,35%,15%,1099,$45.17,$72.55,N/A,N/A,36.38,C,C+,B-,B-,C+,C+,C+,3.34,7.65%,11.88%,66.28,0.00%,2.78%
PZD,Invesco Cleantech™ ETF,Equity,"$179,072,504.00",-31.18%,"26,916",$34.37,2.54%,No,No,-7.31%,-35.04%,-18.82%,-0.86%,17.25%,"$30,599,253.50",$0.00,"-$74,966.50","$59,832,280.00","$121,447,028.00","$120,375,636.00",Alternative Energy Equities,2006-10-24,0.68%,N/A,$0.25,2019-12-23,$0.06,0.74%,23.20,1.22,51,34.62%,35%,15%,1099,$32.12,$55.55,$32.95,$35.46,30.02,B,B,B,B,A+,C,A,6.49,79.17%,76.68%,65.71,0.00%,21.40%
PBE,Invesco Dynamic Biotechnology & Genome ETF,Equity,"$178,079,207.00",-24.76%,"11,990",$42.02,4.79%,No,No,-0.05%,-25.02%,-24.46%,-1.27%,-25.72%,"-$2,452,552.50","$8,367,346.00","$3,087,138.00","-$42,778,723.50","-$61,821,718.50","-$236,100,519.50",Health & Biotech Equities,2005-06-23,0.57%,N/A,$0.00,2018-09-24,$0.00,0.00%,38.97,1.44,31,50.53%,35%,15%,1099,$38.16,$58.93,$40.22,$43.15,34.81,B-,B,C+,A,B-,A,C+,5.31,63.77%,45.52%,30.64,0.00%,35.56%
SOXS,Direxion Daily Semiconductor Bear 3x Shares,Equity,"$174,384,159.00",40.16%,"5,674,453",$29.56,-9.52%,Yes,3x,-21.17%,73.98%,-55.54%,-92.11%,-98.63%,"-$110,953,243.50","-$77,513,479.50","-$126,081,887.50","$115,416,560.79","$302,874,418.48","$393,667,213.58",Leveraged Equities,2010-03-11,1.08%,N/A,$0.34,2019-12-23,$0.06,1.00%,0.00,-4.05,30,62.42%,35%,15%,1099,$16.91,$35.42,$25.26,$35.10,53.66,B-,B+,B,B+,C+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ECON,Columbia Emerging Markets Consumer ETF,Equity,"$173,206,511.00",-22.74%,"48,645",$18.14,1.97%,No,No,-3.41%,-23.07%,-19.35%,-25.69%,-25.61%,"-$21,808,189.00","-$9,972,549.00","-$9,972,549.00","-$78,137,297.50","-$463,191,529.50","-$784,352,338.50",Emerging Markets Equities,2010-09-14,0.59%,N/A,$0.39,2019-12-20,$0.39,2.16%,20.98,0.85,61,45.40%,35%,15%,1099,$17.60,$24.64,$17.71,$18.52,34.75,C,A,C,C+,B-,C,C+,4.14,24.68%,21.90%,65.17,4.06%,7.09%
PPH,VanEck Vectors Pharmaceutical ETF,Equity,"$168,721,678.00",-21.49%,"95,994",$50.39,-0.79%,No,No,-2.70%,-23.97%,-16.12%,-4.22%,-22.12%,"$3,462,125.00","$15,142,405.00","$42,722,747.00","$625,351.50","-$169,565,695.00","-$133,601,399.50",Health & Biotech Equities,2011-12-20,0.36%,N/A,$1.14,2019-12-30,$0.17,2.23%,26.16,0.96,26,53.76%,35%,15%,1099,$48.55,$68.27,N/A,N/A,34.99,A-,A-,A-,C+,A+,A,C,5.66,74.72%,54.03%,27.31,0.00%,12.51%
IBUY,Amplify Online Retail ETF,Equity,"$168,042,680.00",-26.51%,"38,842",$37.74,4.98%,No,No,-1.38%,-32.88%,-23.80%,28.77%,N/A,"-$23,217,035.00",$0.00,"-$7,591,225.00","-$59,560,850.00","$178,353,039.00","$185,364,104.00",Global Equities,2016-04-20,0.65%,N/A,$0.15,2019-12-30,$0.15,0.41%,28.44,1.38,48,37.56%,39%,20%,1099,$33.34,$58.18,$36.06,$38.82,32.89,N/A,N/A,B-,N/A,N/A,N/A,N/A,4.04,13.03%,20.38%,16.99,2.56%,0.04%
NRGZ,MicroSectors U.S. Big Oil Index -2X Inverse Leveraged ETN,Equity,"$164,703,768.00",296.98%,755,$168.30,-9.97%,Yes,2x,10.73%,252.75%,N/A,N/A,N/A,$0.00,$0.00,$0.00,"$24,439,500.00","$24,439,500.00","$24,439,500.00",Leveraged Equities,2019-04-09,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,-4.70,10,110.10%,39%,20%,1099,$14.67,$187.01,$168.30,$168.30,71.69,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RYF,Invesco S&P 500® Equal Weight Financials ETF,Equity,"$163,210,015.00",-37.61%,"56,847",$29.24,2.85%,No,No,-5.42%,-39.22%,-27.17%,-20.27%,1.19%,"-$14,208,308.50","-$7,888,744.00","-$14,214,278.50","-$51,696,875.00","-$191,553,572.00","$90,628,414.00",Financials Equities,2006-11-07,0.40%,Charles Schwab,$0.87,2019-12-23,$0.20,3.01%,12.17,1.13,67,20.07%,35%,15%,1099,$26.28,$50.05,N/A,N/A,30.33,A-,B+,B+,B+,A-,B,B+,5.25,55.51%,44.34%,10.64,1.52%,0.39%
FXR,First Trust Industrials/Producer Durables AlphaDEX Fund,Equity,"$162,807,364.00",-37.85%,"86,337",$28.05,1.63%,No,No,-9.60%,-38.38%,-28.34%,-16.90%,-7.80%,"-$96,119,007.00","-$25,891,340.00","-$43,985,385.00","-$131,807,963.00","-$1,705,526,899.50","-$745,856,779.96",Industrials Equities,2007-05-08,0.63%,N/A,$0.33,2019-12-13,$0.11,1.20%,16.98,1.30,92,20.98%,35%,15%,1099,$26.20,$47.13,N/A,N/A,27.16,B+,A,C+,A-,B,B+,A-,6.1,67.71%,67.22%,122.57,14.68%,1.80%
VRAI,Virtus Real Asset Income ETF,Real Estate,"$161,749,950.00",-42.77%,"30,903",$14.53,5.52%,No,No,-11.82%,-41.88%,-41.13%,N/A,N/A,"-$43,991,352.50","$5,948,838.00","$7,069,805.00","$87,599,323.00","$274,567,664.00","$274,567,664.00",Real Estate,2019-02-07,0.55%,N/A,$0.71,2019-12-20,$0.18,5.13%,14.48,1.05,91,18.13%,39%,20%,1099,$13.58,$27.07,$13.58,$15.31,25.78,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.69,2.00%,6.29%,471.77,7.04%,2.90%
JETS,U.S. Global Jets ETF,Equity,"$161,013,060.00",-61.40%,"431,084",$12.16,-4.70%,No,No,-27.58%,-60.55%,-57.40%,-55.52%,N/A,"$226,071,070.00","$191,811,100.00","$233,848,000.00","$203,156,305.00","$204,310,855.00","$260,820,520.00",Industrials Equities,2015-04-28,0.60%,N/A,$0.39,2019-12-23,$0.39,2.52%,9.55,1.24,34,70.68%,35%,15%,1099,$11.96,$31.27,$11.33,$12.91,18.43,C,B+,C+,N/A,N/A,C,C,1.96,14.58%,3.01%,853.62,2.74%,0.00%
DUST,Direxion Daily Gold Miners Bear 3X Shares,Equity,"$160,345,586.00",-8.54%,"18,480,018",$5.14,-9.51%,Yes,3x,-46.68%,-0.39%,-70.70%,-83.66%,-99.41%,"-$163,918,222.00","-$125,535,498.50","-$181,555,906.50","$210,518,582.00","-$70,554,843.50","$584,720,164.61",Leveraged Equities,2010-12-08,1.05%,N/A,$0.14,2019-12-23,$0.01,2.26%,26.90,0.55,47,66.06%,35%,15%,1099,$2.22,$10.18,$3.93,$6.47,47.27,B-,A,A-,C,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HAUZ,Xtrackers International Real Estate ETF,Real Estate,"$159,189,574.00",-38.25%,"162,084",$18.23,-3.39%,No,No,-20.01%,-38.52%,-33.52%,-21.14%,-22.89%,"$72,332,357.50","$25,291,361.00","$36,867,179.00","$237,083,053.00","$237,083,053.00","$237,083,053.00",Global Real Estate,2013-10-01,0.10%,N/A,$1.09,2019-12-18,$0.84,5.69%,11.92,0.73,520,20.89%,N/A,N/A,N/A,$18.62,$32.66,$17.77,$18.59,15.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.11,55.30%,41.45%,94.54,1.72%,18.12%
WOOD,iShares Global Timber & Forestry ETF,Equity,"$157,836,475.00",-35.60%,"44,934",$43.15,5.27%,No,No,-1.52%,-33.70%,-31.22%,-20.79%,-14.30%,"-$30,549,367.80",$0.00,"-$3,510,172.20","-$52,654,710.60","-$20,018,188.20","-$73,645,599.60",Materials,2008-06-24,0.46%,N/A,$1.24,2019-12-16,$0.12,3.04%,13.53,1.24,26,59.11%,35%,15%,1099,$39.24,$68.56,$41.04,$44.36,33.93,A-,B,A-,A,A+,C,B,6.17,73.53%,69.16%,395.23,0.00%,9.77%
KBWD,Invesco KBW High Dividend Yield Financial ETF,Equity,"$156,406,600.00",-48.46%,"97,361",$11.14,5.49%,No,No,-23.23%,-51.09%,-44.19%,-40.53%,-33.86%,"$4,408,904.50",$0.00,"$2,166,432.50","$7,181,288.50","$67,295,293.00","$79,983,366.00",Financials Equities,2010-12-02,1.58%,N/A,$1.92,2020-02-24,$0.16,18.33%,9.99,0.91,41,35.59%,35%,15%,1099,$10.77,$25.36,N/A,N/A,19.02,B,B+,C,C,A,A,B-,N/A,N/A,N/A,N/A,N/A,N/A
KBWY,Invesco KBW Premium Yield Equity REIT ETF,Real Estate,"$156,314,200.00",-49.73%,"72,118",$15.50,11.27%,No,No,-16.09%,-51.10%,-44.40%,-48.73%,-40.25%,"$254,719.00","$3,575,586.50","$3,364,627.00","-$43,782,992.50","$92,776,274.00","$244,806,226.50",Real Estate,2010-12-02,0.35%,N/A,$1.98,2020-02-24,$0.19,14.20%,-253.40,0.86,31,55.32%,35%,15%,1099,$13.61,$35.42,$14.11,$16.28,25.83,A,B,A-,A+,B-,A,C+,1.01,0.58%,0.45%,83.11,0.00%,2.64%
XSW,SPDR S&P Software & Services ETF,Equity,"$154,634,226.00",-26.71%,"35,085",$74.48,6.38%,No,No,-3.71%,-33.57%,-20.32%,26.61%,54.56%,"-$19,358,693.10","-$14,270,826.00","-$11,840,269.60","-$3,807,031.00","$106,195,020.50","$124,872,333.00",Technology Equities,2011-09-28,0.35%,N/A,$0.12,2019-12-23,$0.04,0.17%,24.93,1.14,165,10.16%,35%,15%,1099,$66.65,$115.91,$70.59,$76.80,32.75,A,C,A,A,A-,A,A,4.42,20.68%,26.85%,12.69,4.29%,2.91%
XPH,SPDR S&P Pharmaceuticals ETF,Equity,"$151,468,223.00",-27.83%,"121,282",$32.96,3.19%,No,No,-4.24%,-29.06%,-21.17%,-18.30%,-47.68%,"$7,716,971.00","$28,780,024.00","-$35,154,855.50","-$30,798,772.00","-$244,009,675.50","-$649,307,113.80",Health & Biotech Equities,2006-06-19,0.35%,N/A,$0.29,2019-12-23,$0.07,0.91%,11.44,1.37,40,46.40%,35%,15%,1099,$30.56,$48.38,$31.74,$33.74,32.90,B,B,A-,B,B,A,C+,4.5,33.21%,30.23%,32.81,0.00%,11.01%
JXI,iShares Global Utilities ETF,Equity,"$150,717,248.00",-19.69%,"32,148",$47.16,-3.16%,No,No,-2.56%,-26.07%,-9.41%,10.27%,21.09%,"-$5,116,799.50","-$12,241,378.00","$398,246.50","-$34,039,424.00","-$14,187,299.00","-$67,513,112.50",Utilities Equities,2006-09-21,0.46%,N/A,$2.02,2019-12-16,$0.96,4.13%,20.15,0.28,67,44.44%,35%,15%,1099,$45.35,$68.04,$46.69,$47.96,34.51,B,A-,B,B,A-,B,B+,8.16,86.11%,97.48%,2215.16,60.69%,6.82%
PIO,Invesco Global Water ETF,Equity,"$150,049,103.00",-25.31%,"19,342",$23.07,0.04%,No,No,-5.49%,-28.33%,-13.77%,7.59%,6.65%,$0.00,$0.00,$0.00,"-$5,958,975.50","-$41,018,563.50","-$111,704,979.00",Large Cap Growth Equities,2007-06-13,0.75%,N/A,$0.37,2019-12-23,$0.06,1.60%,20.85,0.93,43,55.28%,35%,15%,1099,$22.03,$33.86,$22.48,$23.49,30.38,B+,B+,B+,B+,A-,A,A,7.37,95.27%,91.20%,170.52,0.00%,20.47%
RXI,iShares Global Consumer Discretionary ETF,Equity,"$148,751,417.00",-32.47%,"30,398",$85.04,2.73%,No,No,-8.07%,-33.06%,-23.40%,-7.40%,-0.13%,$0.00,$0.00,$0.00,"-$11,231,606.50","-$96,923,191.00","-$220,650,139.50",Consumer Discretionary Equities,2006-09-21,0.46%,N/A,$1.87,2019-12-16,$0.74,2.24%,18.05,1.04,152,44.22%,35%,15%,1099,$80.40,$132.80,$81.68,$87.71,28.48,A-,B+,B+,B+,A-,B-,A,5.04,52.14%,39.93%,47.22,18.26%,1.92%
SBIO,ALPS Medical Breakthroughs ETF,Equity,"$147,318,793.00",-32.19%,"77,674",$28.67,7.14%,No,No,-2.85%,-32.53%,-20.14%,13.92%,-3.54%,"-$4,099,731.50","-$15,211,894.50","-$14,794,796.00","-$7,985,231.50","$59,581,159.00","$167,431,757.54",Health & Biotech Equities,2014-12-30,0.50%,N/A,$0.02,2019-12-19,$0.02,0.06%,0.00,1.63,70,36.40%,35%,15%,1099,$25.24,$45.82,$26.19,$30.08,34.22,N/A,N/A,B-,N/A,N/A,N/A,N/A,2.93,18.49%,7.90%,26.71,0.00%,8.06%
JNUG,Direxion Daily Junior Gold Miners Index Bull 3x Shares,Equity,"$146,227,292.00",-95.04%,"8,616,821",$4.14,-18.50%,No,3x,-68.68%,-95.31%,-92.57%,-96.89%,-97.70%,"$101,179,775.50","$98,987,489.00","$164,870,370.00","-$69,906,439.75","-$415,638,145.82","$712,889,571.80",Leveraged Equities,2013-10-03,1.17%,N/A,$0.21,2019-09-24,$0.16,5.88%,31.06,-0.35,2,100.00%,35%,15%,1099,-$10.76,$108.56,$3.01,$5.76,29.11,B-,A-,B,C,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HDGE,AdvisorShares Ranger Equity Bear ETF,Equity,"$145,974,002.00",35.26%,"1,007,308",$7.25,-1.76%,Yes,No,1.68%,42.72%,4.66%,-17.64%,-34.32%,"$176,899.00","-$5,642,828.00","-$14,331,667.50","$16,252,562.50","$14,722,633.00","$112,803,183.25",Inverse Equities,2011-01-26,3.12%,N/A,$0.01,2019-12-27,$0.01,0.16%,0.00,-1.22,57,147.12%,35%,15%,1099,$4.73,$7.69,$6.87,$7.57,66.43,C+,A-,C,C,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QCLN,First Trust NASDAQ Clean Edge Green Energy Index Fund,Equity,"$143,997,443.00",-27.19%,"114,566",$18.12,5.96%,No,No,-11.98%,-41.75%,-11.13%,10.70%,0.46%,"$60,265,184.50","-$6,654,020.00","-$2,633,059.00","$83,554,085.00","$112,765,412.00","$91,982,093.00",Alternative Energy Equities,2007-02-14,0.60%,N/A,$0.21,2019-12-13,$0.03,1.24%,24.20,1.24,42,55.72%,35%,15%,1099,$16.45,$32.61,N/A,N/A,32.00,A,A,A,A+,B,B,B+,5.69,60.95%,54.85%,160.29,0.00%,41.95%
SGDM,Sprott Gold Miners ETF,Equity,"$143,848,677.00",-22.74%,"57,761",$19.43,7.88%,No,No,2.45%,-23.86%,0.10%,-1.10%,15.56%,"-$3,687,736.50",$0.00,"-$1,243,296.50","-$2,319,985.50","-$29,598,764.50","-$45,674,829.86",Materials,2014-07-15,0.57%,Charles Schwab,$0.06,2019-12-19,$0.06,0.34%,27.19,-0.02,31,71.51%,35%,15%,1099,$16.69,$29.06,$17.71,$20.93,40.81,N/A,B+,B+,N/A,C+,N/A,N/A,6.74,84.95%,82.33%,425.81,0.84%,0.00%
BIZD,VanEck Vectors BDC Income ETF,Equity,"$142,567,810.00",-43.64%,"182,644",$9.44,16.26%,No,No,-20.67%,-45.08%,-36.64%,-35.00%,-20.21%,"$8,023,066.50","$3,825,865.00","$6,289,554.00","$57,492,301.50","$115,578,848.00","$211,925,148.50",Financials Equities,2013-02-11,9.62%,N/A,$1.53,2019-12-30,$0.37,19.23%,9.10,0.79,26,69.07%,35%,15%,1099,$8.74,$19.24,$7.65,$10.37,24.26,B-,B-,C,N/A,A-,A,C+,N/A,N/A,N/A,N/A,N/A,N/A
RGI,Invesco S&P 500® Equal Weight Industrials ETF,Equity,"$141,722,560.00",-32.65%,"17,721",$91.32,0.91%,No,No,-8.12%,-34.72%,-22.27%,-9.96%,6.76%,"-$24,349,617.50","-$10,967,210.50","-$10,967,210.50","$15,285,242.50","-$32,668,644.50","$21,670,897.00",Industrials Equities,2006-11-07,0.40%,Charles Schwab,$1.81,2019-12-23,$0.44,1.97%,16.65,1.20,72,18.42%,35%,15%,1099,$85.93,$145.06,N/A,N/A,29.02,A-,B,A-,B+,A+,B,B+,6.71,84.38%,81.73%,182.46,15.54%,3.19%
PTH,Invesco DWA Healthcare Momentum ETF,Equity,"$141,576,134.00",-20.26%,"29,052",$76.31,5.53%,No,No,-3.76%,-22.87%,-5.98%,40.72%,22.15%,"-$5,688,017.00",$0.00,$0.00,"-$47,230,900.00","$63,266,377.00","$27,928,471.00",Health & Biotech Equities,2006-10-12,0.60%,N/A,$0.00,2013-12-20,$0.03,0.00%,495.74,1.39,49,45.50%,35%,15%,1099,$70.69,$105.67,$73.04,$78.33,37.57,B+,B-,C+,B+,A,B+,A-,4.12,25.66%,21.52%,24.78,0.00%,11.37%
PTF,Invesco DWA Technology Momentum ETF,Equity,"$139,450,955.00",-21.75%,"36,598",$60.46,4.35%,No,No,-2.14%,-30.74%,-10.59%,36.34%,45.23%,"-$80,916,749.50","-$3,181,777.50","-$11,113,089.50","$24,299,939.50","-$15,545,127.50","$55,774,586.00",Technology Equities,2006-10-12,0.60%,N/A,$0.00,2018-09-24,$0.00,0.00%,73.17,1.17,44,38.69%,35%,15%,1099,$54.29,$89.74,$57.76,$62.53,37.15,B,B-,B,B+,B+,B,B+,4.3,18.13%,24.66%,23.89,3.76%,2.14%
FXD,First Trust Consumer Discretionary AlphaDEX Fund,Equity,"$138,401,774.00",-45.73%,"102,642",$24.60,6.13%,No,No,-15.23%,-46.44%,-39.83%,-31.43%,-30.98%,"-$92,355,700.50","-$35,438,743.00","-$47,166,127.00","-$74,525,320.50","-$253,089,025.00","-$1,999,972,369.92",Consumer Discretionary Equities,2007-05-08,0.64%,N/A,$0.42,2019-12-13,$0.12,1.78%,15.21,1.02,119,17.58%,35%,15%,1099,$22.18,$48.42,$22.88,$25.74,23.90,A-,A,C+,A,B+,B,A-,3.96,25.64%,19.28%,64.01,3.05%,3.67%
IAI,iShares US Broker-Dealers ETF,Equity,"$136,521,270.00",-30.37%,"31,992",$47.69,3.74%,No,No,-3.22%,-33.95%,-18.76%,-5.97%,19.14%,"-$43,778,420.00","-$33,636,753.50","-$40,317,215.50","-$49,416,340.00","-$60,280,337.50","-$79,585,031.00",Financials Equities,2006-05-05,0.42%,N/A,$1.04,2019-12-16,$0.24,2.27%,15.03,1.06,26,77.77%,35%,15%,1099,$44.14,$75.40,$44.65,$49.61,33.14,B+,B+,B,A+,B,B-,C+,4.68,45.37%,33.63%,5.67,0.00%,0.00%
VPC,Virtus Private Credit Strategy ETF,Equity,"$132,618,091.00",-43.02%,"28,718",$14.25,11.59%,No,No,-20.52%,-44.99%,-39.30%,N/A,N/A,"$10,956,123.50","$789,947.50","$2,032,783.00","$75,422,931.00","$237,573,164.00","$237,573,164.00",Small Cap Blend Equities,2019-02-07,7.64%,N/A,$2.05,2019-12-20,$0.67,16.62%,13.30,1.16,63,24.90%,39%,20%,1099,$13.88,$29.05,$12.71,$15.09,21.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EXI,iShares S&P Global Industrials ETF,Equity,"$130,906,563.00",-34.14%,"24,292",$64.07,1.01%,No,No,-7.97%,-34.74%,-26.37%,-16.08%,-4.73%,"-$67,355,705.00","-$38,782,602.00","-$47,599,835.00","-$43,328,374.50","-$84,725,963.00","-$97,754,520.50",Industrials Equities,2006-09-21,0.46%,N/A,$1.67,2019-12-16,$0.57,2.63%,18.21,1.06,200,22.18%,35%,15%,1099,$60.27,$102.88,$62.57,$65.23,26.75,B-,A-,B,B,B+,C+,A,6.64,82.29%,80.42%,143.52,24.89%,4.98%
PICK,iShares MSCI Global Select Metals & Mining Producers ETF,Equity,"$128,087,010.00",-43.79%,"97,692",$16.71,1.64%,No,No,-7.17%,-39.01%,-43.40%,-35.05%,-28.12%,"-$19,028,432.50","-$3,493,102.50","-$14,933,176.00","-$34,441,263.50","-$61,916,659.50","$12,038,328.50",Materials,2012-01-31,0.39%,Fidelity,$1.64,2019-12-30,$0.05,9.70%,9.46,1.29,206,44.61%,35%,15%,1099,$15.53,$28.38,$16.14,$17.26,29.69,A-,A-,A,B,B,B-,A,4.32,27.94%,24.95%,810.36,30.57%,0.86%
ATMP,Barclays ETN+ Select MLP ETN,Equity,"$125,761,126.00",-58.99%,"252,423",$7.30,16.61%,No,No,-14.42%,-56.44%,-63.32%,-64.99%,-68.54%,"$18,660,538.45","$3,848,257.73","$4,664,475.26","-$27,174,826.29","-$29,263,089.30","$115,258,461.26",MLPs,2013-03-12,0.95%,N/A,$0.62,2019-08-27,$0.33,8.42%,0.00,0.96,22,60.09%,35%,15%,1099,$5.63,$18.60,$6.15,$8.09,25.03,N/A,B+,C+,N/A,N/A,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CHIQ,Global X MSCI China Consumer Discretionary ETF,Equity,"$124,656,203.00",-18.97%,"110,440",$14.99,2.53%,No,No,-6.25%,-20.94%,-6.36%,17.20%,29.10%,"-$6,557,589.00","-$4,586,070.00","-$8,261,568.00","-$12,121,499.50","$75,103,823.50","$52,463,670.00",China Equities,2009-11-30,0.65%,2 Platforms,$0.19,2019-12-30,$0.14,1.22%,23.70,1.29,68,54.77%,35%,15%,1099,$14.71,$19.97,$14.55,$15.31,35.75,B-,A-,C+,C,B-,A-,B-,3.21,28.00%,10.60%,55.64,0.00%,4.61%
GREK,Global X FTSE Greece 20 ETF,Equity,"$123,592,155.00",-50.15%,"663,350",$5.05,7.22%,No,No,-2.13%,-45.17%,-36.47%,-31.34%,-46.99%,"-$58,508,613.50","-$36,754,016.00","-$52,531,476.00","-$68,819,544.50","-$51,102,619.00","$101,319,043.50",Emerging Markets Equities,2011-12-07,0.59%,2 Platforms,$0.23,2019-12-30,$0.19,4.59%,14.26,1.27,27,67.78%,35%,15%,1099,$4.18,$9.41,$4.85,$5.25,31.31,C,A,C,C,C,B-,C+,N/A,N/A,N/A,N/A,N/A,N/A
PSP,Invesco Global Listed Private Equity ETF,Equity,"$122,006,806.00",-41.99%,"164,306",$7.42,4.51%,No,No,-16.25%,-43.40%,-32.07%,-22.94%,-12.01%,"$962,338.00","-$4,526,424.00","-$6,824,318.00","-$41,125,173.50","-$85,826,328.50","-$266,346,294.00",Global Equities,2006-10-24,1.78%,N/A,$0.75,2019-12-23,$0.36,10.47%,40.04,1.06,72,44.74%,35%,15%,1099,$7.06,$14.15,N/A,N/A,22.86,A-,A,C,B,B,A+,B+,4.02,22.03%,20.04%,22.6,5.69%,0.85%
MXI,iShares Global Materials ETF,Equity,"$119,953,629.00",-34.25%,"95,881",$44.38,1.39%,No,No,-4.33%,-31.86%,-28.50%,-19.10%,-12.94%,"-$174,188,244.50",$0.00,"-$170,865,854.00","-$7,635,953.50","-$105,214,328.00","-$129,211,051.50",Materials,2006-09-21,0.46%,N/A,$2.52,2019-12-30,$0.12,5.72%,14.13,1.07,105,33.86%,35%,15%,1099,$41.51,$68.17,$42.85,$45.62,30.54,B,A-,B,B,B+,B-,A,5.95,57.35%,62.76%,742.07,15.80%,3.16%
ACES,ALPS Clean Energy ETF,Equity,"$118,975,928.00",-23.90%,"53,724",$25.69,4.86%,No,No,-9.92%,-40.96%,-4.17%,N/A,N/A,"$43,585,973.00",$0.00,"$8,611,937.00","$116,632,793.00","$140,425,778.50","$140,425,778.50",Alternative Energy Equities,2018-06-29,0.65%,N/A,$0.61,2019-12-19,$0.14,2.36%,31.80,1.12,31,54.46%,39%,20%,1099,$23.73,$46.23,$23.86,$26.82,31.83,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.66,97.63%,94.14%,376.82,0.00%,62.23%
REMX,VanEck Vectors Rare Earth/Strategic Metals ETF,Equity,"$113,396,221.00",-32.09%,"206,158",$9.12,2.93%,No,No,-1.62%,-29.74%,-41.95%,-41.90%,-53.11%,"-$19,830,254.00","-$2,280,840.00","-$13,582,439.00","$59,894,059.00","$200,127,282.00","$224,264,477.74",Materials,2010-10-27,0.59%,N/A,$0.22,2019-12-23,$0.21,2.34%,14.16,1.27,21,67.79%,35%,15%,1099,$8.21,$13.29,$8.72,$9.39,37.34,C,B-,B,B-,B+,C+,C,2.76,11.76%,6.69%,721.94,0.00%,0.00%
PAVE,Global X US Infrastructure Development ETF,Equity,"$112,222,360.00",-37.51%,"63,018",$11.13,5.40%,No,No,-7.25%,-37.54%,-27.83%,-23.96%,N/A,"-$6,988,142.50","-$12,202,744.00","-$10,517,778.00","$33,784,456.50","$167,065,382.50","$167,065,382.50",Industrials Equities,2017-03-06,0.47%,N/A,$0.12,2019-12-30,$0.05,1.01%,19.44,1.43,93,33.91%,39%,20%,1099,$10.07,$18.84,$10.44,$11.47,31.38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.51,44.79%,50.03%,318.66,4.86%,4.78%
BIB,ProShares Ultra Nasdaq Biotechnology,Equity,"$110,903,483.00",-33.78%,"143,926",$40.89,5.58%,No,2x,4.85%,-36.10%,-28.04%,-16.35%,-52.71%,"-$20,874,900.50","-$5,828,962.00","-$5,828,962.00","-$100,920,676.50","-$290,441,326.50","-$263,800,326.50",Leveraged Equities,2010-04-07,0.95%,N/A,$0.00,2010-09-21,$0.09,0.00%,0.00,2.73,211,54.12%,35%,15%,1099,$34.68,$68.82,$38.07,$43.15,38.98,B,A-,B,C+,C+,N/A,N/A,4.44,20.83%,27.12%,22.33,0.09%,28.59%
